"","Year","Gender","Grade_of_Student","E_Cig_Ever_Used","E_Cig_Days_Used","E_Cig_Last_Used","E_Cig_Curiousity","E_Cig_Try","E_Cig_Try_Next_Year","Cigarette_Ever_Used","Cigarette_Days_Used","Cigarette_Curiosity","Cigarette_Try","Cigarette_Try_Next_Year","The_Real_Cost","Any_Tobacco_Craving","Attempt_Quitting_Tobacco","Are_Tobacco_Products_Harmful","E_Cig_Promotions_Internet","Tobacco_Promotions_Internet"
"17919",2022,2,1,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,3
"17920",2022,1,1,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,5,3
"17921",2022,2,1,2,NA,NA,2,3,4,2,NA,3,4,4,1,NA,NA,1,4,3
"17922",2022,1,1,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,4,4
"17923",2022,1,1,2,NA,NA,3,3,4,2,NA,2,4,4,3,NA,NA,2,4,3
"17924",2022,1,1,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,4,4
"17925",2022,2,2,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,3,3
"17926",2022,1,2,2,NA,NA,1,2,2,2,NA,2,3,3,1,NA,NA,2,5,4
"17927",2022,2,2,2,NA,NA,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17928",2022,1,2,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,4,4
"17929",2022,2,2,2,NA,NA,3,3,4,2,NA,4,4,4,1,NA,NA,1,4,3
"17930",2022,1,2,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,2
"17931",2022,1,2,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,4,3
"17932",2022,2,2,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,2,2
"17933",2022,2,2,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,3,3
"17934",2022,2,3,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,2,2
"17935",2022,2,2,2,NA,NA,1,2,2,2,NA,2,2,2,1,NA,NA,2,3,3
"17936",2022,1,2,1,1,3,NA,NA,NA,2,NA,4,4,4,1,2,1,1,3,2
"17937",2022,2,2,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,3
"17938",2022,1,2,2,NA,NA,1,4,4,2,NA,1,4,4,1,NA,NA,1,2,2
"17939",2022,2,2,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,2
"17940",2022,2,2,2,NA,NA,3,3,3,2,NA,4,4,4,3,NA,NA,2,4,4
"17941",2022,1,2,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,2,2,3
"17942",2022,2,2,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,3,2
"17943",2022,1,2,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,2
"17944",2022,1,2,2,NA,NA,4,3,4,2,NA,4,4,4,1,NA,NA,2,3,3
"17945",2022,2,2,2,NA,NA,2,3,3,2,NA,3,4,4,1,NA,NA,1,4,3
"17946",2022,1,2,2,NA,NA,3,3,3,2,NA,4,4,4,2,NA,NA,1,5,5
"17947",2022,1,2,2,NA,NA,2,4,4,2,NA,4,4,4,3,NA,NA,1,3,2
"17948",2022,1,2,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,2,2
"17949",2022,1,3,2,NA,NA,2,3,3,2,NA,1,4,4,NA,NA,NA,NA,NA,NA
"17950",2022,2,3,2,NA,NA,2,3,4,NA,NA,NA,NA,NA,2,NA,NA,1,3,3
"17951",2022,1,3,2,NA,NA,3,4,3,2,NA,3,3,4,1,NA,NA,3,2,4
"17952",2022,1,3,2,NA,NA,4,4,4,1,0,NA,NA,NA,1,NA,NA,2,NA,NA
"17953",2022,2,3,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,3,4
"17954",2022,1,3,2,NA,NA,3,4,4,2,NA,2,4,4,1,NA,NA,1,4,3
"17955",2022,2,3,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,2,2
"17956",2022,1,3,2,NA,NA,4,3,3,2,NA,4,4,4,3,NA,NA,1,3,4
"17957",2022,1,3,2,NA,NA,4,4,4,2,NA,3,4,4,1,NA,NA,2,2,2
"17958",2022,2,3,1,0,4,NA,NA,NA,2,NA,4,4,4,1,NA,NA,1,4,2
"17959",2022,1,3,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,2,4
"17960",2022,1,3,2,NA,NA,3,3,4,2,NA,3,4,4,1,NA,NA,1,5,6
"17961",2022,1,1,2,NA,NA,3,4,4,2,NA,4,4,4,1,NA,NA,2,3,4
"17962",2022,1,1,2,NA,NA,4,3,4,2,NA,4,3,3,1,NA,NA,3,2,6
"17963",2022,2,1,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,3,4
"17964",2022,1,1,2,NA,NA,4,4,3,2,NA,4,4,4,1,NA,NA,1,3,2
"17965",2022,1,1,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,3,2
"17966",2022,1,1,2,NA,NA,4,2,4,2,NA,4,4,4,1,NA,NA,1,3,4
"17967",2022,2,1,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,3,2,2
"17968",2022,2,1,2,NA,NA,3,3,4,2,NA,2,4,4,2,NA,NA,1,6,6
"17969",2022,2,1,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,5,5
"17970",2022,2,1,2,NA,NA,4,3,4,2,NA,4,4,4,1,NA,NA,4,3,3
"17971",2022,1,1,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,2,3
"17972",2022,1,1,2,NA,NA,4,3,3,2,NA,2,4,3,3,NA,NA,4,2,4
"17973",2022,2,1,2,NA,NA,2,4,4,2,NA,2,4,3,1,NA,NA,1,4,4
"17974",2022,2,1,2,NA,NA,1,3,3,2,NA,2,3,3,3,NA,NA,2,2,2
"17975",2022,1,1,2,NA,NA,1,4,4,2,NA,2,4,4,2,NA,NA,1,5,3
"17976",2022,2,1,2,NA,NA,2,4,4,2,NA,3,4,4,1,NA,NA,2,3,4
"17977",2022,2,4,2,NA,NA,4,4,4,2,NA,3,4,4,1,NA,NA,1,4,4
"17978",2022,1,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,2,2
"17979",2022,1,4,2,NA,NA,3,4,4,2,NA,3,2,4,2,NA,NA,1,4,2
"17980",2022,1,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,NA,NA
"17981",2022,1,4,2,NA,NA,1,3,3,2,NA,4,4,4,1,NA,NA,2,3,3
"17982",2022,1,4,1,NA,NA,NA,NA,NA,2,NA,3,4,4,2,NA,NA,2,NA,NA
"17983",2022,2,4,2,NA,NA,4,4,4,2,NA,3,4,3,1,NA,NA,2,5,2
"17984",2022,2,4,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,2,2
"17985",2022,1,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,2
"17986",2022,2,4,2,NA,NA,2,4,4,2,NA,2,4,4,1,NA,NA,2,4,2
"17987",2022,2,4,2,NA,NA,3,1,1,2,NA,4,4,4,1,NA,NA,2,4,4
"17988",2022,1,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,3
"17989",2022,1,4,1,0,5,NA,NA,NA,1,0,NA,NA,NA,1,NA,NA,3,3,3
"17990",2022,2,4,2,NA,NA,3,3,3,2,NA,3,3,NA,3,NA,NA,1,4,3
"17991",2022,1,4,2,NA,NA,2,4,4,2,NA,4,4,4,1,NA,NA,1,5,2
"17992",2022,1,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,2,2
"17993",2022,2,4,2,NA,NA,3,4,4,2,NA,4,4,4,1,NA,NA,2,2,2
"17994",2022,1,4,2,NA,NA,1,3,2,2,NA,1,3,3,1,NA,NA,2,3,3
"17995",2022,1,4,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,4,6,NA
"17996",2022,2,4,2,NA,NA,4,4,3,2,NA,4,4,4,1,NA,NA,1,4,4
"17997",2022,2,4,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,4,3
"17998",2022,1,4,1,0,4,NA,NA,NA,2,NA,4,4,4,1,NA,NA,2,3,3
"17999",2022,1,4,1,0,4,NA,NA,NA,2,NA,4,4,4,1,NA,NA,2,4,3
"18000",2022,2,4,2,NA,NA,2,3,3,2,NA,4,4,4,2,NA,NA,1,4,5
"18001",2022,2,4,2,NA,NA,3,4,4,2,NA,4,4,4,2,NA,NA,1,3,3
"18002",2022,2,4,2,NA,NA,2,3,3,2,NA,4,4,4,1,NA,NA,1,4,3
"18003",2022,1,4,2,NA,NA,1,3,3,2,NA,2,4,3,1,NA,NA,1,4,4
"18004",2022,2,4,1,0,6,NA,NA,NA,2,NA,3,4,4,2,NA,NA,4,4,2
"18005",2022,1,4,2,NA,NA,2,4,4,2,NA,3,4,4,1,NA,NA,2,3,4
"18006",2022,1,5,2,NA,NA,4,4,4,2,NA,2,3,4,1,NA,NA,2,2,3
"18007",2022,1,5,2,NA,NA,3,3,3,2,NA,4,4,4,1,NA,NA,2,4,4
"18008",2022,1,4,1,0,6,NA,NA,NA,2,NA,4,4,4,1,NA,NA,2,3,3
"18009",2022,2,5,1,4,2,NA,NA,NA,2,NA,2,2,2,1,2,4,1,4,3
"18010",2022,2,5,2,NA,NA,2,3,3,2,NA,3,3,3,1,NA,NA,2,3,3
"18011",2022,2,5,1,0,4,NA,NA,NA,2,NA,2,3,3,1,NA,NA,2,3,2
"18012",2022,2,5,1,0,4,NA,NA,NA,2,NA,4,4,4,1,NA,NA,2,4,4
"18013",2022,1,5,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,2
"18014",2022,1,5,1,0,6,NA,NA,NA,2,NA,4,4,4,2,NA,NA,1,3,4
"18015",2022,1,5,2,NA,NA,2,3,3,2,NA,4,4,4,1,NA,NA,2,3,2
"18016",2022,1,5,2,NA,NA,2,3,3,2,NA,4,4,4,1,NA,NA,1,3,4
"18017",2022,1,5,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,3,3
"18018",2022,2,5,1,0,6,NA,NA,NA,2,NA,3,4,4,1,NA,NA,2,3,2
"18019",2022,1,5,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,2,3,3
"18020",2022,1,5,1,30,1,NA,NA,NA,1,0,NA,NA,NA,1,2,5,2,3,5
"18021",2022,2,5,2,NA,NA,3,4,3,2,NA,4,4,4,1,NA,NA,2,4,3
"18022",2022,1,5,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,4,2
"18023",2022,1,6,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,2,1
"18024",2022,2,4,2,NA,NA,2,1,3,1,0,NA,NA,NA,2,NA,NA,1,3,3
"18025",2022,2,4,2,NA,NA,3,4,4,2,NA,4,4,4,3,NA,NA,4,NA,3
"18026",2022,1,4,2,NA,NA,4,4,4,2,NA,4,4,4,NA,NA,NA,NA,NA,NA
"18027",2022,2,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,2,2
"18028",2022,1,4,1,0,5,NA,NA,NA,1,0,NA,NA,NA,1,NA,NA,3,2,3
"18029",2022,1,4,2,NA,NA,4,4,4,2,NA,4,4,4,NA,2,NA,4,6,6
"18030",2022,2,4,2,NA,NA,4,4,4,2,NA,2,4,4,2,NA,NA,1,5,NA
"18031",2022,1,4,1,1,3,NA,NA,NA,1,0,NA,NA,NA,1,2,1,2,2,3
"18032",2022,1,4,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,2,4,2
"18033",2022,1,6,2,NA,NA,1,2,3,1,0,NA,NA,NA,2,NA,NA,1,2,2
"18034",2022,1,4,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,NA,NA,3
"18035",2022,2,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,NA,NA,NA
"18036",2022,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18037",2022,1,4,2,NA,NA,2,4,3,2,NA,4,4,4,NA,NA,NA,NA,NA,NA
"18038",2022,2,4,1,0,5,NA,NA,NA,2,NA,4,4,4,1,NA,NA,1,5,4
"18039",2022,1,4,2,NA,NA,3,3,3,2,NA,4,4,4,1,NA,NA,1,4,3
"18040",2022,2,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,1,1
"18041",2022,1,4,2,NA,NA,2,2,2,2,NA,1,3,3,3,NA,NA,2,4,6
"18042",2022,1,4,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,2,2,2
"18043",2022,1,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,2,4
"18044",2022,2,7,2,NA,NA,3,3,4,2,NA,4,4,4,1,NA,NA,2,3,2
"18045",2022,1,7,2,NA,NA,2,1,1,2,NA,4,4,4,2,2,5,4,6,6
"18046",2022,1,7,2,NA,NA,3,2,3,2,NA,4,4,4,3,NA,NA,2,5,2
"18047",2022,1,7,1,0,4,NA,NA,NA,1,0,NA,NA,NA,2,NA,NA,3,3,3
"18048",2022,1,7,1,2,3,NA,NA,NA,2,NA,4,4,4,1,2,1,2,4,4
"18049",2022,1,7,2,NA,NA,1,1,1,2,NA,4,4,4,3,NA,NA,1,1,NA
"18050",2022,1,7,1,12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
"18051",2022,2,7,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,2,3,4
"18052",2022,1,7,1,2,2,NA,NA,NA,2,NA,4,4,4,2,2,5,2,3,3
"18053",2022,1,7,2,NA,NA,1,1,1,2,NA,4,4,4,2,NA,NA,4,1,1
"18054",2022,1,7,1,28,1,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18055",2022,1,7,2,NA,NA,4,4,3,2,NA,4,4,4,2,NA,NA,3,5,5
"18056",2022,2,7,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,4,4
"18057",2022,1,3,1,30,1,NA,NA,NA,2,NA,3,1,2,NA,NA,NA,NA,NA,NA
"18058",2022,1,7,2,NA,NA,4,4,3,1,0,NA,NA,NA,1,NA,NA,2,3,3
"18059",2022,2,7,1,30,1,NA,NA,NA,2,NA,4,4,4,2,1,4,2,3,3
"18060",2022,1,1,2,NA,NA,4,4,4,2,NA,3,4,4,2,NA,NA,1,4,4
"18061",2022,1,1,2,NA,NA,4,3,3,2,NA,4,4,4,1,NA,NA,2,3,4
"18062",2022,1,1,2,NA,NA,3,4,4,2,NA,3,4,4,2,NA,NA,1,2,2
"18063",2022,1,1,2,NA,NA,4,4,4,2,NA,2,4,4,3,NA,NA,1,1,2
"18064",2022,2,1,2,NA,NA,4,4,4,2,NA,3,4,4,3,NA,NA,2,2,2
"18065",2022,1,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,2,3,3
"18066",2022,2,1,2,NA,NA,4,3,4,2,NA,3,3,4,3,NA,NA,1,3,2
"18067",2022,1,1,2,NA,NA,4,3,4,2,NA,4,3,4,1,NA,NA,1,2,3
"18068",2022,2,1,2,NA,NA,3,3,3,2,NA,3,3,3,1,NA,NA,2,5,4
"18069",2022,1,1,1,0,6,NA,NA,NA,2,NA,3,4,4,1,NA,NA,3,4,4
"18070",2022,1,1,2,NA,NA,3,4,4,2,NA,2,3,4,3,NA,NA,1,4,3
"18071",2022,1,1,2,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18072",2022,1,1,1,1,3,NA,NA,NA,2,NA,4,4,4,3,2,1,1,2,2
"18073",2022,2,NA,2,NA,NA,4,4,4,2,NA,2,4,4,3,NA,NA,2,2,4
"18074",2022,2,1,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,2
"18075",2022,2,1,2,NA,NA,4,3,4,2,NA,4,4,4,3,NA,NA,2,2,2
"18076",2022,1,1,2,NA,NA,4,3,4,2,NA,4,4,4,1,NA,NA,1,6,6
"18077",2022,1,1,2,NA,NA,3,4,4,2,NA,4,4,4,3,NA,NA,1,2,2
"18078",2022,1,2,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,2,2,2
"18079",2022,1,2,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,3
"18080",2022,2,2,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,3
"18081",2022,1,2,2,NA,NA,3,2,3,2,NA,3,3,3,3,NA,NA,3,2,2
"18082",2022,1,2,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,2,2
"18083",2022,1,2,2,NA,NA,3,3,4,2,NA,4,3,4,3,NA,NA,1,3,3
"18084",2022,1,2,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,3
"18085",2022,2,2,2,NA,NA,3,3,3,1,0,NA,NA,NA,1,NA,NA,2,5,6
"18086",2022,1,2,2,NA,NA,3,3,4,2,NA,4,3,4,3,NA,NA,3,3,3
"18087",2022,2,2,2,NA,NA,4,4,4,2,NA,3,4,4,2,NA,NA,1,4,4
"18088",2022,1,2,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,2
"18089",2022,2,2,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,2,3,3
"18090",2022,1,2,2,NA,NA,4,3,4,2,NA,4,4,4,3,NA,NA,2,4,4
"18091",2022,1,2,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,2,2
"18092",2022,2,2,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,2
"18093",2022,1,2,2,NA,NA,3,3,4,2,NA,2,4,4,1,NA,NA,2,5,2
"18094",2022,1,2,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,3,2
"18095",2022,2,2,2,NA,NA,2,3,3,2,NA,2,3,3,3,NA,NA,3,4,3
"18096",2022,1,2,2,NA,NA,4,3,4,2,NA,3,3,4,1,NA,NA,2,3,3
"18097",2022,1,3,2,NA,NA,4,4,4,2,NA,2,4,4,2,NA,NA,2,3,3
"18098",2022,2,3,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,2,3
"18099",2022,2,3,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,2
"18100",2022,1,3,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,3
"18101",2022,1,3,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,2,2,3
"18102",2022,2,3,2,NA,NA,3,3,4,2,NA,4,4,4,1,NA,NA,1,3,3
"18103",2022,1,3,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,3,1
"18104",2022,1,3,2,NA,NA,2,4,4,2,NA,2,3,4,1,NA,NA,2,4,4
"18105",2022,1,3,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,2
"18106",2022,2,3,2,NA,NA,3,4,4,2,NA,4,4,4,1,NA,NA,2,3,2
"18107",2022,1,3,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,2,2
"18108",2022,2,3,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,3,3
"18109",2022,2,3,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,2,3
"18110",2022,2,3,2,NA,NA,3,4,4,2,NA,2,3,4,3,NA,NA,2,2,2
"18111",2022,1,3,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,3
"18112",2022,1,3,2,NA,NA,4,4,4,2,NA,3,4,4,1,NA,NA,1,4,2
"18113",2022,1,3,2,NA,NA,3,3,3,2,NA,3,3,3,2,NA,NA,3,2,2
"18114",2022,1,3,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,3,3
"18115",2022,2,2,2,NA,NA,2,3,4,2,NA,2,4,4,3,NA,NA,1,4,4
"18116",2022,2,2,2,NA,NA,2,2,3,2,NA,4,4,4,2,NA,NA,3,4,3
"18117",2022,1,2,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,4,2
"18118",2022,1,2,2,NA,NA,2,3,3,2,NA,3,4,4,1,NA,NA,3,6,5
"18119",2022,1,2,1,0,4,NA,NA,NA,2,NA,4,4,4,1,NA,NA,2,5,4
"18120",2022,2,2,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,3,6,4
"18121",2022,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18122",2022,1,2,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,2
"18123",2022,1,2,2,NA,NA,NA,2,4,1,0,NA,NA,NA,2,NA,NA,NA,5,5
"18124",2022,1,3,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,2
"18125",2022,2,3,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,3,4,3
"18126",2022,2,3,2,NA,NA,4,2,4,2,NA,4,4,4,3,NA,NA,2,3,3
"18127",2022,2,3,1,0,4,NA,NA,NA,2,NA,2,4,3,3,NA,NA,2,3,4
"18128",2022,2,3,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,4,4
"18129",2022,1,3,1,0,4,NA,NA,NA,1,0,NA,NA,NA,3,NA,NA,1,4,3
"18130",2022,1,3,2,NA,NA,3,3,3,2,NA,4,4,4,1,NA,NA,2,4,3
"18131",2022,2,3,2,NA,NA,4,4,4,2,NA,3,4,4,2,NA,NA,2,4,4
"18132",2022,1,3,2,NA,NA,3,4,4,2,NA,4,4,4,2,NA,NA,1,3,3
"18133",2022,2,3,2,NA,NA,2,2,2,2,NA,4,4,4,3,NA,NA,2,5,4
"18134",2022,2,3,2,NA,NA,3,3,3,2,NA,4,4,4,2,NA,NA,3,2,5
"18135",2022,1,3,2,NA,NA,3,3,4,2,NA,3,3,4,3,NA,NA,3,3,2
"18136",2022,1,3,2,NA,NA,3,4,4,2,NA,3,4,4,2,NA,NA,1,3,3
"18137",2022,1,3,2,NA,NA,1,3,3,1,0,NA,NA,NA,1,NA,NA,1,4,3
"18138",2022,2,3,2,NA,NA,2,4,4,2,NA,4,4,4,3,NA,NA,2,3,2
"18139",2022,1,3,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,3,3
"18140",2022,1,3,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,2
"18141",2022,2,3,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,2,1,2
"18142",2022,1,3,2,NA,NA,4,3,3,2,NA,4,4,4,2,NA,NA,2,4,4
"18143",2022,1,4,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,2,NA,NA
"18144",2022,1,4,2,NA,NA,1,2,3,2,NA,2,3,3,3,NA,NA,2,5,4
"18145",2022,1,4,2,NA,NA,3,3,3,2,NA,4,4,4,1,NA,NA,2,3,2
"18146",2022,1,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,5,3
"18147",2022,1,4,2,NA,NA,3,3,3,2,NA,3,3,3,2,NA,NA,3,2,1
"18148",2022,1,4,2,NA,NA,2,3,3,2,NA,3,3,3,2,NA,NA,2,4,4
"18149",2022,2,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,5,3
"18150",2022,1,4,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,3,NA
"18151",2022,1,4,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,2,3,3
"18152",2022,1,4,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,2
"18153",2022,1,4,1,0,4,NA,NA,NA,2,NA,3,3,3,NA,NA,NA,NA,NA,NA
"18154",2022,2,4,2,NA,NA,3,3,3,2,NA,4,4,4,3,NA,NA,2,3,2
"18155",2022,1,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,2,2
"18156",2022,1,4,2,NA,NA,3,3,3,2,NA,3,4,3,1,NA,NA,3,3,2
"18157",2022,1,4,2,NA,NA,4,4,4,2,NA,3,3,4,3,NA,NA,2,2,2
"18158",2022,1,4,1,0,4,NA,NA,NA,1,0,NA,NA,NA,3,NA,NA,2,4,NA
"18159",2022,2,4,1,0,4,NA,NA,NA,2,NA,4,4,4,2,NA,NA,1,2,2
"18160",2022,1,4,1,30,1,NA,NA,NA,1,0,NA,NA,NA,1,1,5,2,4,5
"18161",2022,1,4,2,NA,NA,2,4,3,2,NA,1,4,4,1,NA,NA,NA,5,3
"18162",2022,1,4,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,2
"18163",2022,1,4,1,0,5,NA,NA,NA,2,NA,3,3,3,2,NA,NA,2,2,2
"18164",2022,1,4,2,NA,NA,3,4,3,2,NA,4,4,4,2,NA,NA,1,2,3
"18165",2022,2,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,5,4
"18166",2022,1,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,2,3
"18167",2022,1,4,1,0,5,NA,NA,NA,2,NA,3,4,4,2,NA,NA,2,NA,NA
"18168",2022,1,4,1,3,3,NA,NA,NA,2,NA,2,4,4,2,NA,5,3,6,NA
"18169",2022,2,4,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,2
"18170",2022,2,4,1,0,6,NA,NA,NA,1,1,NA,NA,NA,1,2,5,2,3,3
"18171",2022,1,4,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,2,3,3
"18172",2022,1,5,1,30,3,NA,NA,NA,2,NA,4,4,4,1,2,1,2,1,1
"18173",2022,2,5,2,NA,NA,2,3,3,2,NA,4,4,4,1,NA,NA,2,4,3
"18174",2022,1,4,1,0,5,NA,NA,NA,2,NA,2,4,4,1,NA,NA,2,3,2
"18175",2022,1,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,4,2
"18176",2022,1,4,2,NA,NA,2,2,2,2,NA,2,3,3,1,NA,NA,2,3,4
"18177",2022,1,4,2,NA,NA,4,3,3,2,NA,4,4,3,1,NA,NA,2,3,2
"18178",2022,2,4,1,0,6,NA,NA,NA,2,NA,1,4,4,2,NA,NA,2,2,2
"18179",2022,2,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,2,3
"18180",2022,2,4,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,2,4,3
"18181",2022,1,4,2,NA,NA,3,3,3,2,NA,3,3,3,1,NA,NA,3,3,3
"18182",2022,1,4,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,2,4,4
"18183",2022,1,4,2,NA,NA,4,4,4,1,0,NA,NA,NA,2,NA,NA,1,2,3
"18184",2022,1,7,2,NA,NA,3,3,3,2,NA,4,3,4,2,NA,NA,4,1,4
"18185",2022,2,4,2,NA,NA,3,3,3,2,NA,3,4,4,3,NA,NA,3,4,4
"18186",2022,1,4,1,0,4,NA,NA,NA,2,NA,4,4,4,1,NA,NA,3,2,2
"18187",2022,1,4,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,4,4
"18188",2022,2,4,2,NA,NA,3,4,4,2,NA,4,4,4,2,NA,NA,1,3,3
"18189",2022,1,7,2,NA,NA,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
