"","Gender","Grade_of_Student","E_Cig_Ever_Used","E_Cig_Days_Used","E_Cig_Last_Used","E_Cig_Curiousity","E_Cig_Try","E_Cig_Try_Next_Year","Cigarette_Ever_Used","Cigarette_Days_Used","Cigarette_Last_Used","Cigarette_Curiosity","Cigarette_Try","Cigarette_Try_Next_Year","The_Real_Cost","Any_Tobacco_Craving","Attempt_Quitting_Tobacco","Are_Tobacco_Products_Harmful","E_Cig_Promotions_Internet","Tobacco_Promotions_Internet"
"277",2,2,2,NA,NA,2,3,3,2,NA,NA,2,4,4,1,NA,NA,1,5,4
"278",2,2,2,NA,NA,2,3,2,1,2,3,NA,NA,NA,3,2,4,2,4,3
"279",2,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,3,4
"280",1,2,1,1,0,NA,NA,NA,2,NA,NA,3,3,3,1,NA,NA,2,4,5
"281",1,2,1,1,0,NA,NA,NA,2,NA,NA,4,4,4,2,NA,NA,1,2,3
"282",2,2,2,NA,NA,2,4,3,2,NA,NA,2,4,4,1,NA,NA,2,5,2
"283",1,3,2,NA,NA,3,4,4,2,NA,NA,3,4,3,1,2,5,3,3,4
"284",2,3,2,NA,NA,3,4,4,2,NA,NA,3,4,4,1,NA,NA,2,3,4
"285",2,3,2,NA,NA,3,3,3,1,0,7,NA,NA,NA,1,NA,NA,1,4,3
"286",2,3,2,NA,NA,2,3,4,2,NA,NA,4,4,4,1,NA,NA,2,3,4
"287",1,3,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,2,3
"288",1,3,2,NA,NA,2,4,4,2,NA,NA,3,4,4,1,NA,NA,2,3,4
"289",1,3,2,NA,NA,3,4,4,2,NA,NA,3,4,4,1,NA,NA,1,3,3
"290",1,3,2,NA,NA,2,3,4,2,NA,NA,2,4,4,1,NA,NA,2,3,3
"291",2,3,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,4,3
"292",2,3,2,NA,NA,2,3,4,2,NA,NA,2,3,4,1,NA,NA,2,4,5
"293",2,3,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,2,3
"294",2,3,2,NA,NA,2,3,3,2,NA,NA,4,4,4,1,NA,NA,2,4,4
"295",2,3,1,1,0,NA,NA,NA,2,NA,NA,4,4,4,1,NA,NA,2,3,6
"296",2,3,2,NA,NA,3,4,4,2,NA,NA,3,4,4,3,NA,NA,2,5,4
"297",1,3,2,NA,NA,1,3,3,2,NA,NA,4,3,4,1,NA,NA,2,3,3
"298",1,3,2,NA,NA,2,4,3,2,NA,NA,4,4,4,1,NA,NA,1,4,3
"299",1,3,2,NA,NA,2,4,4,2,NA,NA,2,4,4,1,NA,NA,1,5,4
"300",2,3,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,6,6
"301",1,3,1,2,0,NA,NA,NA,2,NA,NA,4,4,3,1,NA,NA,3,4,6
"302",1,3,1,1,0,NA,NA,NA,2,NA,NA,4,4,4,1,NA,NA,1,6,2
"303",1,3,1,1,1,NA,NA,NA,2,NA,NA,4,4,4,1,2,5,1,6,4
"304",2,3,1,6,30,NA,NA,NA,1,0,6,NA,NA,NA,1,1,4,3,2,2
"305",2,3,2,NA,NA,2,2,2,2,NA,NA,4,4,4,1,NA,NA,2,4,2
"306",1,3,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,4,3
"307",2,3,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,1,4,2
"308",2,3,1,1,0,NA,NA,NA,2,NA,NA,1,2,4,1,NA,NA,3,2,3
"309",1,3,2,NA,NA,2,3,3,2,NA,NA,1,3,3,1,NA,NA,3,4,4
"310",2,3,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,5,4
"311",1,3,2,NA,NA,4,4,4,2,NA,NA,3,4,4,3,NA,NA,1,4,4
"312",1,3,2,NA,NA,3,4,4,2,NA,NA,4,4,4,2,NA,NA,2,2,2
"313",1,3,2,NA,NA,2,4,4,2,NA,NA,4,4,4,1,NA,NA,1,4,3
"314",1,3,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,2,2,3
"315",1,3,1,1,1,NA,NA,NA,2,NA,NA,3,2,2,1,2,1,1,4,6
"316",2,3,2,NA,NA,3,3,3,2,NA,NA,3,3,3,1,NA,NA,2,3,2
"317",1,3,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,2,6
"318",2,3,2,NA,NA,3,3,4,1,0,6,NA,NA,NA,1,NA,NA,2,4,2
"319",2,3,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,2,2
"320",2,3,2,NA,NA,4,3,3,2,NA,NA,4,3,3,1,NA,NA,1,3,4
"321",2,3,2,NA,NA,4,4,4,2,NA,NA,4,4,4,3,NA,NA,1,3,3
"322",1,3,2,NA,NA,2,3,4,2,NA,NA,3,4,3,1,NA,NA,2,3,3
"323",1,3,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,2,2,2
"324",2,3,1,1,0,NA,NA,NA,2,NA,NA,4,4,4,1,NA,NA,1,5,4
"325",2,3,2,NA,NA,1,3,4,2,NA,NA,2,4,4,1,NA,NA,2,4,4
"326",1,3,1,6,15,NA,NA,NA,2,NA,NA,3,3,3,3,2,2,3,2,2
"327",2,3,2,NA,NA,4,4,4,2,NA,NA,4,4,4,3,NA,NA,1,2,3
"328",1,3,2,NA,NA,2,4,3,2,NA,NA,4,4,4,1,NA,NA,1,4,4
"329",2,3,2,NA,NA,4,4,4,2,NA,NA,4,4,4,3,NA,NA,2,4,3
"330",2,3,1,2,0,NA,NA,NA,1,0,7,NA,NA,NA,1,NA,NA,2,5,3
"331",2,3,2,NA,NA,3,3,3,2,NA,NA,4,4,4,1,NA,NA,1,4,5
"332",2,3,2,NA,NA,2,3,3,2,NA,NA,4,4,4,1,NA,NA,2,5,3
"333",1,3,2,NA,NA,3,4,4,2,NA,NA,4,4,4,1,NA,NA,2,2,2
"334",2,1,2,NA,NA,2,4,4,2,NA,NA,2,4,4,1,NA,NA,1,4,3
"335",2,1,2,NA,NA,3,3,3,2,NA,NA,3,3,3,1,NA,NA,2,4,4
"336",2,1,2,NA,NA,3,4,4,2,NA,NA,1,3,4,1,NA,NA,1,3,5
"337",2,1,2,NA,NA,4,4,NA,2,NA,NA,4,4,4,1,NA,NA,1,5,4
"338",2,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,1,4
"339",2,1,2,NA,NA,4,4,4,2,NA,NA,2,4,3,1,NA,NA,3,4,6
"340",2,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,1,2,2
"341",1,1,2,NA,NA,3,3,3,2,NA,NA,2,3,3,1,NA,NA,2,2,2
"342",1,1,1,1,1,NA,NA,NA,2,NA,NA,4,4,4,1,1,5,3,6,5
"343",1,1,1,1,0,NA,NA,NA,1,0,4,NA,NA,NA,1,2,5,1,4,4
"344",1,1,2,NA,NA,1,3,2,2,NA,NA,4,4,4,2,NA,NA,3,6,5
"345",2,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,3,NA,NA,1,2,3
"346",1,1,2,NA,NA,3,3,3,2,NA,NA,3,3,3,1,NA,NA,2,3,3
"347",1,1,2,NA,NA,1,2,4,2,NA,NA,4,4,4,2,2,1,2,5,6
"348",1,1,2,NA,NA,3,3,4,2,NA,NA,3,3,3,1,NA,NA,2,3,5
"349",2,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,3,NA,NA,1,1,1
"350",2,2,2,NA,NA,2,3,3,2,NA,NA,4,4,4,1,NA,NA,1,5,4
"351",2,2,2,NA,NA,3,3,3,2,NA,NA,2,2,3,1,NA,NA,2,2,3
"352",1,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,5,3
"353",2,2,2,NA,NA,3,3,3,2,NA,NA,4,4,4,1,1,NA,1,4,5
"354",1,2,2,NA,NA,4,4,4,2,NA,NA,1,2,3,1,NA,NA,1,2,4
"355",2,2,2,NA,NA,3,4,4,2,NA,NA,3,3,4,3,NA,NA,1,2,4
"356",2,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,5,4
"357",1,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,3,4
"358",1,2,1,1,0,NA,NA,NA,2,NA,NA,4,4,4,3,NA,NA,2,2,4
"359",1,2,2,NA,NA,2,3,4,2,NA,NA,2,4,4,1,NA,NA,2,3,3
"360",1,2,2,NA,NA,3,3,3,1,0,6,NA,NA,NA,1,NA,NA,2,4,4
"361",1,2,2,NA,NA,3,3,3,2,NA,NA,3,3,3,1,NA,NA,1,3,3
"362",2,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,4,3,3
"363",1,2,2,NA,NA,4,3,4,NA,0,NA,NA,NA,NA,1,NA,NA,3,2,3
"364",1,2,2,NA,NA,2,3,3,2,NA,NA,4,4,4,3,NA,NA,2,2,4
"365",1,2,1,1,0,NA,NA,NA,2,NA,NA,3,3,4,1,NA,NA,2,4,4
"366",1,2,2,NA,NA,2,2,2,2,NA,NA,4,4,4,1,NA,NA,2,6,3
"367",1,2,2,NA,NA,3,3,3,2,NA,NA,3,3,4,1,NA,NA,2,2,3
"368",2,2,2,NA,NA,1,2,2,2,NA,NA,3,3,3,1,NA,NA,3,4,4
"369",2,2,1,1,2,NA,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,2
"370",2,2,2,NA,NA,4,4,4,2,NA,NA,3,4,4,1,NA,NA,2,2,4
"371",2,3,1,2,10,NA,NA,NA,2,NA,NA,1,2,2,1,1,5,4,6,6
"372",2,3,2,NA,NA,3,4,4,2,NA,NA,3,4,4,1,NA,NA,2,3,6
"373",2,3,2,NA,NA,1,3,3,1,2,2,NA,NA,NA,1,1,5,4,2,3
"374",1,3,2,NA,NA,2,3,3,2,NA,NA,4,3,3,2,NA,NA,2,6,4
"375",1,3,1,4,NA,NA,NA,NA,1,30,NA,NA,NA,NA,1,2,2,3,4,6
"376",1,3,2,NA,NA,3,4,4,2,NA,NA,4,4,4,1,NA,NA,1,2,4
"377",2,3,2,NA,NA,4,3,4,2,NA,NA,4,4,4,1,NA,NA,2,4,3
"378",2,3,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,2,3,4
"379",1,3,2,NA,NA,4,4,4,2,NA,NA,3,4,4,1,NA,NA,2,3,3
"380",1,3,1,3,0,NA,NA,NA,2,NA,NA,2,NA,4,1,NA,NA,NA,1,6
"381",2,3,2,NA,NA,3,4,4,2,NA,NA,4,4,4,1,NA,NA,1,3,4
"382",1,3,2,NA,NA,4,4,4,1,1,NA,NA,NA,NA,1,2,NA,1,6,6
"383",2,3,2,NA,NA,4,4,4,2,NA,NA,3,4,3,1,NA,NA,1,2,3
"384",1,3,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,4,4
"385",1,3,2,NA,NA,4,4,4,2,NA,NA,4,3,4,3,NA,NA,1,2,3
"386",2,3,1,5,0,NA,NA,NA,2,NA,NA,4,4,3,2,NA,NA,3,3,3
"387",2,3,2,NA,NA,2,3,4,2,NA,NA,2,4,4,3,NA,NA,3,2,3
"388",1,3,2,NA,NA,1,3,4,2,NA,NA,4,3,4,1,NA,NA,3,3,3
"389",2,3,2,NA,NA,2,2,2,2,NA,NA,4,2,2,1,NA,NA,2,5,5
"390",1,3,2,NA,NA,1,4,3,2,NA,NA,1,3,3,1,NA,NA,1,4,3
"391",2,3,2,NA,NA,1,1,1,1,30,1,NA,NA,NA,1,1,5,4,4,4
"392",1,3,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,3,1,5,2,2,1
"393",1,3,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,2,4,3
"394",2,3,1,1,7,NA,NA,NA,2,NA,NA,4,4,4,2,2,1,1,1,1
"395",1,3,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,4,4
"396",2,3,2,NA,NA,3,3,3,2,NA,NA,4,3,4,1,NA,NA,2,1,6
"397",2,3,1,6,30,NA,NA,NA,1,30,1,NA,NA,NA,1,1,1,3,6,3
"398",1,3,2,NA,NA,2,4,4,2,NA,NA,2,4,4,1,NA,NA,1,5,5
"399",1,3,1,1,0,NA,NA,NA,1,0,5,NA,NA,NA,1,2,5,4,2,5
"400",2,4,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,3,2,3
"401",2,4,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,2,3,3
"402",2,4,2,NA,NA,4,4,4,2,NA,NA,3,4,4,3,NA,NA,2,3,4
"403",2,4,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,3,4
"404",2,4,2,NA,NA,4,4,NA,2,NA,NA,4,4,NA,NA,2,5,NA,NA,NA
"405",2,4,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,1,2,3
"406",2,4,2,NA,NA,3,4,4,2,NA,NA,3,4,4,1,NA,NA,4,NA,3
"407",2,4,2,NA,NA,4,4,4,2,NA,NA,4,4,4,3,NA,NA,2,2,3
"408",2,4,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,4,4
"409",2,4,2,NA,NA,4,4,4,2,NA,NA,4,3,4,1,NA,NA,2,4,5
"410",1,4,2,NA,NA,2,4,4,1,12,3,NA,NA,NA,1,2,4,2,3,3
"411",2,4,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,1,2,2
"412",1,4,2,NA,NA,4,3,4,2,NA,NA,2,4,4,1,NA,NA,3,2,3
"413",2,4,2,NA,NA,2,3,3,2,NA,NA,2,3,3,1,NA,NA,1,4,4
"414",1,4,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,2,3
"415",1,4,2,NA,NA,4,3,4,2,NA,NA,1,3,3,1,NA,NA,2,3,4
"416",1,5,1,3,0,NA,NA,NA,1,0,4,NA,NA,NA,1,1,1,3,3,3
"417",2,5,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,4,6,6
"418",1,5,2,NA,NA,3,4,4,2,NA,NA,4,4,4,1,NA,NA,2,2,2
"419",1,5,2,NA,NA,4,4,4,2,NA,NA,2,3,3,3,2,3,2,2,3
"420",1,5,1,1,0,NA,NA,NA,1,0,4,NA,NA,NA,1,NA,NA,3,1,4
"421",1,5,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,3,4
"422",2,5,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,2,2
"423",2,5,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,2,1,3,3,4
"424",2,5,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,6,3
"425",1,5,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,3,3
"426",2,5,2,NA,NA,2,4,4,2,NA,NA,4,NA,4,1,NA,NA,1,4,4
"427",1,6,1,4,15,NA,NA,NA,1,1,3,NA,NA,NA,1,2,1,3,6,1
"428",2,6,2,NA,NA,2,3,3,2,NA,NA,4,4,4,1,NA,NA,2,4,4
"429",1,6,1,1,0,NA,NA,NA,1,0,6,NA,NA,NA,2,2,1,2,4,2
"430",2,6,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,4,3,4
"431",1,6,2,NA,NA,3,3,3,2,NA,NA,3,3,3,1,NA,NA,2,3,3
"432",2,6,2,NA,NA,3,3,3,1,0,6,NA,NA,NA,1,NA,NA,2,4,3
"433",1,6,1,6,18,NA,NA,NA,1,30,1,NA,NA,NA,1,2,1,4,2,5
"434",2,6,1,4,0,NA,NA,NA,2,NA,NA,2,4,4,1,NA,NA,4,3,5
"435",1,7,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,2,3
"436",2,7,2,NA,NA,4,4,4,2,NA,NA,2,4,4,3,NA,NA,2,3,3
"437",2,7,1,5,0,NA,NA,NA,1,0,4,NA,NA,NA,1,1,1,1,3,3
"438",2,7,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,5,3
"439",2,7,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,1,2,5
"440",2,7,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,2,2,4
"441",1,7,2,NA,NA,4,3,3,2,NA,NA,4,4,4,1,NA,NA,1,4,2
"442",2,7,2,NA,NA,4,4,4,2,NA,NA,3,4,4,1,NA,NA,1,5,5
"443",2,7,2,NA,NA,4,4,4,1,0,4,NA,NA,NA,1,NA,NA,2,2,3
"444",2,7,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,2,1,1,5,4
"445",2,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,1,5,5
"446",2,1,2,NA,NA,4,3,4,2,NA,NA,4,3,4,2,NA,NA,3,4,4
"447",1,1,2,NA,NA,3,4,4,2,NA,NA,2,4,4,1,NA,NA,2,3,1
"448",1,1,2,NA,NA,4,3,4,2,NA,NA,4,4,4,1,NA,NA,1,3,3
"449",1,8,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,NA,4,NA
"450",2,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,1,3,4
"451",2,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,2,6
"452",2,1,2,NA,NA,4,4,4,2,NA,NA,2,4,4,2,NA,NA,1,4,3
"453",1,1,2,NA,NA,4,4,4,2,NA,NA,3,4,4,2,NA,NA,2,6,2
"454",1,1,2,NA,NA,1,1,1,2,NA,NA,1,4,4,2,NA,NA,4,4,4
"455",1,1,2,NA,NA,NA,2,3,2,NA,NA,4,2,3,2,NA,NA,NA,2,2
"456",1,1,2,NA,NA,3,3,3,2,NA,NA,3,3,3,2,NA,NA,1,2,2
"457",1,1,2,NA,NA,2,2,3,2,NA,NA,3,3,3,1,NA,NA,1,3,4
"458",2,1,2,NA,NA,4,3,4,2,NA,NA,4,4,4,3,NA,NA,2,2,4
"459",2,1,2,NA,NA,3,3,3,2,NA,NA,4,4,3,1,NA,NA,3,5,5
"460",1,1,2,NA,NA,4,3,4,2,NA,NA,4,3,4,1,NA,NA,1,6,6
"461",2,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,NA,1,1
"462",2,1,2,NA,NA,4,3,3,1,0,6,NA,NA,NA,2,NA,NA,1,2,4
"463",2,1,2,NA,NA,2,4,4,2,NA,NA,4,4,4,3,NA,NA,1,5,5
"464",1,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,2,2
"465",2,1,2,NA,NA,2,3,4,2,NA,NA,1,3,4,1,NA,NA,2,3,3
"466",1,1,1,2,0,NA,NA,NA,1,0,5,NA,NA,NA,1,NA,NA,2,3,4
"467",2,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,3,NA,NA,1,4,3
"468",2,1,1,1,0,NA,NA,NA,1,0,4,NA,NA,NA,2,NA,NA,3,2,3
"469",1,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,3,NA,NA,3,4,3
"470",2,1,2,NA,NA,4,4,3,2,NA,NA,4,4,4,2,NA,NA,1,6,6
"471",1,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,3,3
"472",2,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,6,6
"473",2,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,2,3,3
"474",2,1,2,NA,NA,3,4,4,2,NA,NA,4,4,4,1,NA,NA,1,4,3
"475",2,1,2,NA,NA,2,3,3,1,0,4,NA,NA,NA,1,NA,NA,2,3,4
"476",2,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,6,5
"477",1,1,2,NA,NA,4,4,4,2,NA,NA,3,3,4,3,NA,NA,1,2,4
"478",2,1,2,NA,NA,3,4,3,2,NA,NA,2,2,3,2,NA,NA,1,2,2
"479",2,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,1,2,2
"480",2,1,2,NA,NA,4,3,4,2,NA,NA,3,3,4,3,NA,NA,1,2,3
"481",1,1,2,NA,NA,4,3,3,2,NA,NA,3,4,4,1,NA,NA,2,2,3
"482",2,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,3,NA,NA,1,4,2
"483",1,1,2,NA,NA,4,4,4,1,0,6,NA,NA,NA,1,NA,NA,3,4,3
"484",1,1,2,NA,NA,2,3,3,2,NA,NA,4,4,4,2,NA,NA,2,4,4
"485",1,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,3,NA,NA,1,2,4
"486",2,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,6,6
"487",1,1,2,NA,NA,3,4,4,2,NA,NA,3,3,3,3,NA,NA,1,3,4
"488",1,2,2,NA,NA,2,3,3,2,NA,NA,1,NA,3,3,NA,NA,NA,NA,NA
"489",1,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,2,3
"490",2,2,2,NA,NA,4,3,3,1,0,4,NA,NA,NA,1,NA,NA,3,3,5
"491",2,2,1,6,10,NA,NA,NA,1,1,2,NA,NA,NA,3,1,4,1,6,5
"492",1,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,2,3
"493",2,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,1,3,4
"494",1,2,1,2,0,NA,NA,NA,1,0,7,NA,NA,NA,1,1,4,2,5,6
"495",1,2,2,NA,NA,1,4,4,2,NA,NA,1,4,4,2,NA,NA,2,5,4
"496",1,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,3,6
"497",1,2,2,NA,NA,4,4,4,2,NA,NA,4,3,4,3,2,NA,1,2,3
"498",2,2,2,NA,NA,4,3,3,2,NA,NA,4,4,4,1,NA,NA,2,2,6
"499",1,2,2,NA,NA,4,4,4,1,0,5,NA,NA,NA,1,2,3,2,3,5
"500",1,2,2,NA,NA,2,4,4,1,1,NA,NA,NA,NA,2,2,2,1,2,3
"501",2,2,2,NA,NA,2,2,2,1,10,2,NA,NA,NA,3,2,NA,NA,NA,6
"502",1,2,2,NA,NA,2,4,4,2,NA,NA,2,4,4,1,NA,NA,2,2,2
"503",2,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,3,NA,NA,1,4,5
"504",2,2,2,NA,NA,4,3,4,2,NA,NA,4,4,4,1,NA,NA,1,3,4
"505",1,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,4,4
"506",1,2,2,NA,NA,2,4,4,2,NA,NA,2,4,4,1,NA,NA,1,4,4
"507",1,2,2,NA,NA,4,4,4,2,NA,NA,2,4,3,1,NA,NA,1,2,3
"508",1,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,2,2,4
"509",2,2,2,NA,NA,3,4,4,2,NA,NA,4,4,4,1,NA,NA,2,3,3
"510",1,2,2,NA,NA,3,3,3,1,0,NA,NA,NA,NA,3,NA,NA,2,3,5
"511",2,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,2,4,4
"512",1,2,2,NA,NA,3,4,4,2,NA,NA,3,4,4,3,NA,NA,1,2,4
"513",1,2,2,NA,NA,3,3,3,2,NA,NA,3,3,3,2,NA,NA,2,5,4
"514",2,2,2,NA,NA,2,3,4,2,NA,NA,4,4,4,1,NA,NA,3,3,2
"515",2,2,2,NA,NA,4,4,4,2,NA,NA,2,4,4,2,NA,NA,1,6,6
"516",2,2,2,NA,NA,4,4,4,2,NA,NA,4,3,3,1,2,1,1,6,6
"517",1,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,1,2,4
"518",2,1,2,NA,NA,3,4,4,2,NA,NA,4,4,4,1,NA,NA,2,3,5
"519",2,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,2,4
"520",1,2,2,NA,NA,1,2,4,1,0,NA,NA,NA,NA,2,NA,NA,3,5,4
"521",2,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,3,NA,NA,3,5,4
"522",2,2,2,NA,NA,3,4,4,2,NA,NA,2,4,4,2,NA,NA,3,3,5
"523",2,2,2,NA,NA,4,4,4,2,NA,NA,3,4,4,1,NA,NA,2,2,4
"524",2,2,2,NA,NA,4,4,4,2,NA,NA,4,3,4,1,NA,NA,1,6,5
"525",2,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,3,2,3
"526",1,2,2,NA,NA,2,3,3,2,NA,NA,2,3,3,3,NA,NA,2,3,4
"527",1,2,2,NA,NA,4,3,4,1,0,7,NA,NA,NA,1,NA,NA,1,2,2
"528",2,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,5,5
"529",1,3,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,3,3
"530",2,2,2,NA,NA,4,3,4,2,NA,NA,4,4,4,1,NA,NA,2,4,4
"531",2,2,2,NA,NA,1,2,3,1,2,3,NA,NA,NA,1,2,1,2,4,3
"532",2,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,1,2,4
"533",1,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,1,NA,2
"534",1,2,2,NA,NA,4,4,4,1,0,NA,NA,NA,NA,2,NA,NA,4,6,2
"535",2,3,2,NA,NA,2,3,3,2,NA,NA,2,2,2,1,1,2,1,6,4
"536",1,3,2,NA,NA,4,4,4,2,NA,NA,3,4,4,1,NA,NA,1,NA,2
"537",2,3,2,NA,NA,4,NA,4,1,5,NA,NA,NA,NA,1,2,1,2,6,5
"538",1,3,2,NA,NA,4,4,4,2,NA,NA,4,4,4,3,NA,NA,2,2,2
"539",1,3,2,NA,NA,3,3,4,1,1,NA,NA,NA,NA,1,2,3,1,5,5
"540",2,3,2,NA,NA,3,4,4,2,NA,NA,3,4,4,1,NA,NA,1,4,3
"541",1,3,2,NA,NA,4,3,4,2,NA,NA,3,4,4,1,NA,NA,2,2,3
"542",2,3,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,3,2,3,3,4,3
"543",1,3,2,NA,NA,2,4,4,2,NA,NA,4,4,4,1,NA,NA,1,4,4
"544",1,3,1,2,20,NA,NA,NA,2,NA,NA,4,4,4,1,2,5,2,6,6
"545",1,3,2,NA,NA,3,3,3,1,1,NA,NA,NA,NA,2,2,5,1,2,2
"546",1,3,1,2,0,NA,NA,NA,2,NA,NA,1,4,3,1,NA,NA,4,5,4
"547",1,3,2,NA,NA,4,4,NA,2,NA,NA,4,4,4,2,NA,NA,1,2,2
"548",1,3,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,1,3,4
"549",1,3,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,5,5
"550",1,3,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,2,2,3
"551",2,3,2,NA,NA,4,4,3,2,NA,NA,4,4,4,3,NA,NA,1,2,4
"552",2,3,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,1,5
"553",2,3,2,NA,NA,1,3,4,2,NA,NA,1,3,4,1,NA,NA,1,4,4
"554",1,3,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,2,NA,3
"555",2,3,2,NA,NA,2,2,3,2,NA,NA,3,4,4,1,NA,NA,1,3,3
