"","Year","Gender","Grade_of_Student","E_Cig_Ever_Used","E_Cig_Days_Used","E_Cig_Last_Used","E_Cig_Curiousity","E_Cig_Try","E_Cig_Try_Next_Year","Cigarette_Ever_Used","Cigarette_Days_Used","Cigarette_Last_Used","Cigarette_Curiosity","Cigarette_Try","Cigarette_Try_Next_Year","The_Real_Cost","Any_Tobacco_Craving","Attempt_Quitting_Tobacco","Are_Tobacco_Products_Harmful","E_Cig_Promotions_Internet","Tobacco_Promotions_Internet"
"542",2019,"1","2","2","S","S","3","2","3","2","S","S","4","4","4","1","3","S","1","6","3"
"543",2019,"2","2","1","1","0","S","S","S","2","S","S","4","3","3","1","1","S","3","3","6"
"544",2019,"1","2","2","S","S","3","3","4","2","S","S","3","3","3","1","4","S","2","6","6"
"545",2019,"1","2","1","1","0","S","S","S","2","S","S","3","2","4","1","1","S","1","3","6"
"546",2019,"1","2","2","S","S","4","4","4","2","S","S","4","4","4","1","N","S","N","5","5"
"547",2019,"2","2","2","S","S","4","4","4","2","S","S","4","4","4","1","1","S","1","4","4"
"548",2019,"1","2","1","6","0","S","S","S","2","S","S","4","4","4","2","3","S","1","4","6"
"549",2019,"1","2","2","S","S","4","4","4","2","S","S","4","4","4","2","2","S","4","4","2"
"550",2019,"1","2","1","N","2","S","S","S","2","S","S","2","2","3","3","4","4","4","4","4"
"551",2019,"1","2","1","1","0","S","S","S","2","S","S","4","4","4","1","6","S","4","1","5"
"552",2019,"2","2","1","1","0","S","S","S","2","S","S","2","3","3","2","3","S","3","6","2"
"553",2019,"2","2","2","S","S","4","4","4","2","S","S","4","4","4","1","1","S","1","2","3"
"554",2019,"2","4","2","S","S","2","4","4","2","S","S","4","4","4","2","3","S","4","2","3"
"555",2019,"1","2","2","S","S","4","4","4","2","S","S","4","4","4","2","1","S","2","3","1"
"556",2019,"1","2","2","S","S","4","4","4","2","S","S","2","4","4","1","1","S","1","3","2"
"557",2019,"1","2","1","1","0","S","S","S","2","S","S","2","4","4","1","1","S","4","4","4"
"558",2019,"1","2","2","S","S","4","4","4","2","S","S","4","4","4","1","1","S","1","4","1"
"559",2019,"1","2","1","1","0","S","S","S","1","0","7","S","S","S","3","2","S","4","2","2"
"560",2019,"1","2","2","S","S","4","4","4","2","S","S","4","4","4","2","2","S","1","2","2"
"561",2019,"1","2","N","N","N","S","S","S","2","S","S","3","4","4","N","N","S","N","N","N"
"562",2019,"2","2","1","1","0","S","S","S","2","S","S","4","3","4","2","2","S","3","3","3"
"563",2019,"1","2","2","S","S","4","4","4","2","S","S","4","4","4","1","3","S","3","2","4"
"564",2019,"2","2","2","S","S","3","4","4","2","S","S","4","4","4","3","1","S","1","4","5"
"565",2019,"2","2","2","S","S","3","3","4","2","S","S","2","4","4","1","3","S","2","2","3"
"566",2019,"1","2","2","S","S","3","3","3","2","S","S","4","4","4","2","2","S","N","2","2"
"567",2019,"1","2","2","S","S","4","4","4","2","S","S","4","4","4","2","1","S","2","2","3"
"568",2019,"2","2","2","S","S","4","4","4","2","S","S","4","4","4","1","1","S","1","3","3"
"569",2019,"1","2","2","S","S","4","4","4","2","S","S","4","4","4","1","1","S","1","5","6"
"570",2019,"1","2","1","1","0","S","S","S","2","S","S","3","3","4","1","5","S","2","6","6"
"571",2019,"2","2","2","S","S","3","4","4","2","S","S","3","4","4","1","1","S","2","2","2"
"572",2019,"1","2","2","S","S","4","4","4","2","S","S","4","4","4","1","1","S","1","2","2"
"573",2019,"1","2","2","S","S","4","4","4","2","S","S","3","4","4","3","4","S","1","3","4"
"574",2019,"1","2","2","S","S","4","4","4","2","S","S","4","4","4","1","1","S","2","2","2"
"575",2019,"2","2","2","S","S","2","3","4","2","S","S","4","4","4","1","3","S","2","4","2"
"576",2019,"2","2","2","S","S","1","1","1","2","S","S","3","4","4","3","4","S","2","2","4"
"577",2019,"1","2","2","S","S","4","4","4","1","0","4","S","S","S","3","3","1","2","2","3"
"578",2019,"2","2","2","S","S","4","4","4","2","S","S","4","4","4","1","1","S","1","4","4"
"579",2019,"2","2","2","S","S","4","4","4","2","S","S","4","4","4","3","3","S","2","3","3"
"580",2019,"2","2","1","1","0","S","S","S","2","S","S","2","4","4","1","1","S","1","6","6"
"581",2019,"2","2","2","S","S","1","4","4","2","S","S","1","3","3","3","2","S","4","2","2"
"582",2019,"1","2","2","S","S","4","4","4","1","0","7","S","S","S","2","1","S","1","4","4"
"583",2019,"2","3","2","S","S","3","3","3","2","S","S","3","4","4","1","1","S","1","3","4"
"584",2019,"2","3","2","S","S","4","4","4","2","S","S","4","4","4","1","4","S","2","4","4"
"585",2019,"1","3","1","3","2","S","S","S","1","0","6","S","S","S","N","N","1","3","5","6"
"586",2019,"1","3","2","S","S","4","4","4","2","S","S","4","4","4","3","2","S","4","2","2"
"587",2019,"2","3","2","S","S","4","4","4","2","S","S","4","4","4","1","1","S","1","4","5"
"588",2019,"2","3","2","S","S","3","3","3","2","S","S","2","2","3","3","N","S","N","N","N"
"589",2019,"1","3","2","S","S","4","4","4","2","S","S","1","2","3","3","2","S","4","2","N"
"590",2019,"1","3","2","S","S","3","3","4","2","S","S","4","4","4","3","1","S","1","1","2"
"591",2019,"1","3","1","4","12","S","S","S","2","S","S","3","3","4","3","3","3","3","5","6"
"592",2019,"1","3","1","1","0","S","S","S","2","S","S","4","4","3","1","1","S","2","5","2"
"593",2019,"1","3","2","S","S","4","4","4","2","S","S","2","4","4","N","N","S","N","N","N"
"594",2019,"1","3","2","S","S","4","4","4","2","S","S","4","4","4","3","2","4","3","1","3"
"595",2019,"2","3","2","S","S","4","4","4","2","S","S","4","4","4","1","2","S","4","4","6"
"596",2019,"1","3","2","S","S","4","4","4","2","S","S","4","4","4","2","2","S","1","2","2"
"597",2019,"1","3","2","S","S","4","4","4","2","S","S","4","4","4","3","1","1","1","1","1"
"598",2019,"2","3","2","S","S","4","4","4","2","S","S","4","4","4","2","1","S","2","2","3"
"599",2019,"1","3","2","S","S","4","4","4","2","S","S","2","4","N","3","6","S","4","4","6"
"600",2019,"1","3","1","1","1","S","S","S","2","S","S","1","4","4","1","6","N","1","6","6"
"601",2019,"2","3","1","2","3","S","S","S","1","0","E","S","S","S","2","4","4","1","5","6"
"602",2019,"2","3","2","S","S","4","4","4","2","S","S","4","4","4","1","4","S","2","5","6"
"603",2019,"1","3","1","2","E","S","S","S","2","S","S","4","4","2","2","1","S","4","1","1"
"604",2019,"1","3","2","S","S","3","2","2","2","S","S","1","4","4","3","N","N","4","2","2"
"605",2019,"1","3","2","S","S","2","3","3","2","S","S","4","4","4","1","1","S","2","3","4"
"606",2019,"1","3","2","S","S","4","4","4","2","S","S","4","4","4","2","4","S","1","4","4"
"607",2019,"2","3","2","S","S","4","4","4","2","S","S","4","3","4","2","2","S","4","3","4"
"608",2019,"1","3","2","S","S","4","4","4","2","S","S","4","4","4","1","1","S","1","5","5"
"609",2019,"2","3","2","S","S","4","4","4","2","S","S","4","4","4","2","4","S","1","4","6"
"610",2019,"1","4","2","S","S","2","2","4","2","S","S","2","4","N","N","N","5","N","N","2"
"611",2019,"1","3","2","S","S","4","4","4","2","S","S","4","4","4","2","1","S","1","1","1"
"612",2019,"1","3","2","S","S","3","3","3","2","S","S","3","3","3","2","3","S","2","3","3"
"613",2019,"1","3","2","S","S","2","2","4","2","S","S","4","4","3","2","4","S","1","3","4"
"614",2019,"1","3","2","S","S","4","4","4","2","S","S","4","4","4","3","2","S","1","2","2"
"615",2019,"1","3","2","S","S","4","4","4","2","S","S","4","4","4","2","1","S","1","3","4"
"616",2019,"2","3","2","S","S","4","4","4","2","S","S","4","4","4","1","1","S","2","2","5"
"617",2019,"1","3","1","2","0","S","S","S","1","0","7","S","S","S","1","1","S","1","3","3"
"618",2019,"2","3","2","S","S","1","2","3","1","13","E","S","S","S","1","3","3","2","4","4"
"619",2019,"2","3","2","S","S","4","4","4","2","S","S","4","4","4","1","3","5","2","5","5"
"620",2019,"1","3","2","S","S","4","4","4","2","S","S","4","4","4","2","4","S","2","4","4"
"621",2019,"1","3","2","S","S","4","4","4","2","S","S","4","4","4","1","1","S","1","2","3"
"622",2019,"2","3","2","S","S","1","3","4","2","S","S","4","4","4","1","1","S","1","3","2"
"623",2019,"2","3","1","1","0","S","S","S","1","0","7","S","S","S","1","N","S","2","4","4"
"624",2019,"1","3","2","S","S","4","4","4","2","S","S","4","4","4","1","3","S","2","4","4"
"625",2019,"N","3","1","1","1","S","S","S","2","S","S","3","4","4","1","1","1","1","3","4"
"626",2019,"1","3","2","S","S","3","3","3","2","S","S","3","3","3","2","6","S","2","4","6"
"627",2019,"2","3","1","4","6","S","S","S","2","S","S","4","4","4","1","6","1","1","3","6"
"628",2019,"1","3","1","1","0","S","S","S","2","S","S","4","4","4","1","3","S","1","2","3"
"629",2019,"2","3","2","S","S","4","4","4","2","S","S","4","4","4","3","2","S","1","4","4"
"630",2019,"2","1","2","S","S","4","4","4","2","S","S","4","4","4","3","3","S","1","3","4"
"631",2019,"2","1","2","S","S","2","2","4","2","S","S","4","2","4","3","2","S","1","N","2"
"632",2019,"1","1","2","S","S","2","4","4","2","S","S","3","4","4","3","1","S","1","2","4"
"633",2019,"2","1","2","S","S","4","4","4","2","S","S","4","4","4","1","2","S","1","2","2"
"634",2019,"1","1","2","S","S","2","3","4","1","29","E","S","S","S","2","1","1","1","3","2"
"635",2019,"1","1","2","S","S","4","4","4","2","S","S","4","4","4","1","1","S","2","3","5"
"636",2019,"1","1","2","S","S","4","4","4","2","S","S","4","4","4","2","1","S","1","2","2"
"637",2019,"1","1","2","S","S","2","4","4","2","S","S","3","3","3","2","2","N","1","3","3"
"638",2019,"1","1","2","S","S","3","3","3","2","S","S","3","4","4","2","5","S","2","6","5"
"639",2019,"1","1","2","S","S","4","4","4","2","S","S","4","3","4","1","2","S","4","4","4"
"640",2019,"2","1","2","S","S","3","3","3","2","S","S","4","4","4","2","2","S","3","2","3"
"641",2019,"1","1","2","S","S","2","4","4","2","S","S","2","3","4","2","1","S","2","3","3"
"642",2019,"1","1","2","S","S","4","4","4","2","S","S","4","4","4","1","4","S","2","3","3"
"643",2019,"1","1","2","S","S","4","4","4","2","S","S","4","4","4","1","N","S","1","3","5"
"644",2019,"2","1","2","S","S","2","3","4","2","S","S","3","4","4","2","1","S","1","2","2"
"645",2019,"2","1","2","S","S","4","4","4","2","S","S","4","4","4","2","1","S","1","2","2"
"646",2019,"2","1","2","S","S","4","4","4","2","S","S","4","4","4","1","N","S","1","3","3"
"647",2019,"2","1","2","S","S","4","4","4","2","S","S","4","4","4","1","1","S","1","2","4"
"648",2019,"2","1","2","S","S","2","4","4","2","S","S","2","4","4","3","1","S","1","2","2"
"649",2019,"1","1","2","S","S","4","4","4","2","S","S","4","4","4","2","1","S","2","2","3"
"650",2019,"1","1","2","S","S","4","4","4","2","S","S","4","4","4","3","1","S","1","4","4"
"651",2019,"1","1","2","S","S","4","4","4","2","S","S","4","4","4","3","2","S","1","2","2"
"652",2019,"2","1","2","S","S","3","4","4","2","S","S","3","3","4","1","3","S","1","2","3"
"653",2019,"1","1","2","S","S","4","4","4","2","S","S","4","4","4","2","4","S","1","2","4"
"654",2019,"1","1","2","S","S","1","3","4","2","S","S","2","3","4","1","1","S","N","5","6"
"655",2019,"1","1","2","S","S","4","4","3","2","S","S","3","3","3","3","2","S","2","3","3"
"656",2019,"1","1","2","S","S","4","4","4","2","S","S","4","4","4","1","1","S","1","3","3"
"657",2019,"1","2","2","S","S","3","3","2","2","S","S","3","3","4","1","1","S","2","4","4"
"658",2019,"1","2","2","S","S","4","4","4","2","S","S","4","4","4","3","1","S","2","2","3"
"659",2019,"1","2","2","S","S","4","4","4","2","S","S","4","4","4","1","1","S","1","2","2"
"660",2019,"1","2","2","S","S","1","2","2","2","S","S","2","2","4","1","2","S","2","3","2"
"661",2019,"2","2","1","2","4","S","S","S","2","S","S","1","4","4","1","2","1","1","2","3"
"662",2019,"1","2","1","2","0","S","S","S","2","S","S","2","2","2","1","2","4","3","2","3"
"663",2019,"2","2","2","S","S","2","2","2","2","S","S","2","2","2","3","1","S","2","3","4"
"664",2019,"2","2","1","1","1","S","S","S","2","S","S","2","4","4","3","1","2","1","4","3"
"665",2019,"1","2","2","S","S","4","4","4","2","S","S","4","4","4","2","2","S","1","3","3"
"666",2019,"2","2","2","S","S","1","2","3","2","S","S","3","4","4","3","3","S","2","2","3"
"667",2019,"1","2","2","S","S","1","1","2","2","S","S","1","2","3","1","1","S","2","4","4"
"668",2019,"1","2","2","S","S","3","4","4","2","S","S","2","4","4","2","3","S","3","4","5"
"669",2019,"2","2","2","S","S","4","4","4","2","S","S","4","4","4","3","1","S","2","4","4"
"670",2019,"2","2","2","S","S","2","2","2","2","S","S","3","2","3","3","1","S","1","5","3"
"671",2019,"2","2","2","S","S","3","3","3","2","S","S","3","4","4","3","1","S","1","3","5"
"672",2019,"2","2","2","S","S","4","4","2","2","S","S","4","4","4","1","1","S","2","4","5"
"673",2019,"2","2","1","5","9","S","S","S","1","0","5","S","S","S","2","4","5","2","3","4"
"674",2019,"2","2","2","S","S","4","4","4","2","S","S","4","4","4","2","3","S","1","2","N"
"675",2019,"2","2","2","S","S","4","4","4","2","S","S","4","4","4","1","1","S","1","3","3"
"676",2019,"2","2","1","1","1","S","S","S","1","1","3","S","S","S","1","1","2","1","4","4"
"677",2019,"2","2","2","S","S","2","2","2","2","S","S","2","2","3","1","1","S","2","4","5"
"678",2019,"1","2","2","S","S","4","4","4","2","S","S","4","4","4","2","1","S","1","2","2"
"679",2019,"1","2","2","S","S","3","3","3","2","S","S","3","3","4","1","4","S","2","4","4"
"680",2019,"1","2","2","S","S","2","2","3","2","S","S","4","4","4","1","4","S","2","1","6"
"681",2019,"1","3","2","S","S","3","3","3","2","S","S","3","3","3","1","1","S","2","3","3"
"682",2019,"1","3","1","3","2","S","S","S","2","S","S","2","3","3","1","4","4","3","3","4"
"683",2019,"2","3","1","2","5","S","S","S","2","S","S","4","3","4","2","1","3","1","2","2"
"684",2019,"1","3","1","4","1","S","S","S","2","S","S","4","3","3","2","1","1","2","3","4"
"685",2019,"1","3","2","S","S","1","2","2","2","S","S","1","3","3","2","1","S","1","3","4"
"686",2019,"","","","","","","","","","","","","","","","","","","",""
