"","Year","Gender","Grade_of_Student","E_Cig_Ever_Used","E_Cig_Days_Used","E_Cig_Last_Used","E_Cig_Curiousity","E_Cig_Try","E_Cig_Try_Next_Year","Cigarette_Ever_Used","Cigarette_Days_Used","Cigarette_Last_Used","Cigarette_Curiosity","Cigarette_Try","Cigarette_Try_Next_Year","The_Real_Cost","Any_Tobacco_Craving","Attempt_Quitting_Tobacco","Are_Tobacco_Products_Harmful","E_Cig_Promotions_Internet","Tobacco_Promotions_Internet"
"4246",2018,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Sometimes"
"4247",2018,"M","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Rarely","Rarely"
"4248",2018,"F","11th","No","1","Today","No","No","No","Yes","1","Last Year","Yes","No","No","Yes","No","1","","",""
"4249",2018,"F","11th","No","1","Today","No","No","No","No","1","","No","No","No","No","No","6","No","",""
"4250",2018,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","No","Sometimes","Rarely"
"4251",2018,"F","11th","No","1","Today","No","No","No","Yes","1","8","Yes","No","No","Not Sure","No","1","Yes","Sometimes","Sometimes"
"4252",2018,"M","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Sometimes"
"4253",2018,"M","11th","No","1","5 Years Ago","Yes","No","No","Yes","5","Last Year","No","No","Yes","No","No","4","No","I do not use the internet","Always"
"4254",2018,"M","12th","Yes","75","Today","Yes","No","No","No","1","Today","No","No","No","No","No","1","Yes","Rarely","Rarely"
"4255",2018,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Sometimes"
"4256",2018,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Never","Never"
"4257",2018,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Sometimes","Never"
"4258",2018,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Most of the time","Rarely"
"4259",2018,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","I do not use the internet","Sometimes"
"4260",2018,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","I do not use the internet","Sometimes"
"4261",2018,"M","","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Sometimes"
"4262",2018,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","No","Never","Always"
"4263",2018,"F","9th","","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Yes","No","1","Yes","Most of the time","Sometimes"
"4264",2018,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Rarely"
"4265",2018,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Sometimes","Sometimes"
"4266",2018,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","","No","1","Yes","Sometimes","Rarely"
"4267",2018,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","6","Yes","I do not use the internet","Never"
"4268",2018,"M","9th","Yes","15","Today","Yes","Yes","Yes","No","1","Today","Yes","No","No","Yes","No","6","Yes","Sometimes","Sometimes"
"4269",2018,"F","9th","Yes","35","Today","Yes","Yes","No","No","1","Today","No","No","No","No","No","4","Yes","Sometimes","Always"
"4270",2018,"F","9th","Yes","15","Today","Yes","No","No","Yes","1","8","Yes","No","No","Yes","No","1","Yes","Always","Always"
"4271",2018,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Always"
"4272",2018,"F","9th","Yes","15","Today","Yes","Yes","Yes","Yes","1","5 Years Ago","No","No","No","Yes","No","6","No","Rarely","Sometimes"
"4273",2018,"F","9th","No","1","Today","Yes","No","No","No","1","Today","No","No","No","","No","1","Yes","Never","Rarely"
"4274",2018,"","9th","Yes","15","Last Month","No","No","No","Yes","2","Last Month","No","No","No","No","Yes","1","No","Always","I do not use the internet"
"4275",2018,"M","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","No","I do not use the internet","Never"
"4276",2018,"M","12th","","","","","","","No","","","","","","","","","","",""
"4277",2018,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Never","Sometimes"
"4278",2018,"M","11th","No","1","5 Years Ago","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Rarely","Rarely"
"4279",2018,"F","Unplaced","No","1","Today","No","Yes","Yes","No","1","Today","Yes","No","No","","","","","",""
"4280",2018,"M","11th","","","","","","","No","1","Today","No","No","No","","","","","",""
"4281",2018,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Never"
"4282",2018,"F","11th","No","1","Today","No","","","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Never"
"4283",2018,"M","11th","","","","","","","No","1","Today","No","No","No","","","","","",""
"4284",2018,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","","No","1","","",""
"4285",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Sometimes"
"4286",2018,"M","7th","No","1","Today","No","No","","No","1","Today","No","No","No","Yes","No","1","No","Never","Never"
"4287",2018,"M","7th","No","1","Today","No","Yes","No","No","1","Today","No","No","No","","No","1","No","Always","Always"
"4288",2018,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Sometimes","Sometimes"
"4289",2018,"M","7th","No","1","Today","Yes","Yes","No","No","1","Today","No","No","No","Yes","No","1","Yes","Always","Always"
"4290",2018,"F","7th","No","1","Today","No","No","No","Yes","1","5 Years Ago","No","No","No","No","No","1","Yes","Sometimes","Sometimes"
"4291",2018,"F","7th","Yes","15","Last 7 Days","Yes","Yes","Yes","No","1","Today","No","No","No","Yes","No","1","No","Rarely","Rarely"
"4292",2018,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","6","Yes","Rarely","Never"
"4293",2018,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","","Yes","Never","Rarely"
"4294",2018,"F","6th","No","1","Today","Yes","No","No","No","1","Today","No","No","No","Yes","No","6","Yes","I do not use the internet","I do not use the internet"
"4295",2018,"M","6th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","No","No","1","Yes","Rarely","Rarely"
"4296",2018,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","6","No","Always","Always"
"4297",2018,"F","6th","No","1","Today","Yes","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Rarely","Most of the time"
"4298",2018,"F","7th","No","1","Today","Yes","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Never","Rarely"
"4299",2018,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","No","I do not use the internet","Never"
"4300",2018,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","No","Never","I do not use the internet"
"4301",2018,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","6","No","Always","I do not use the internet"
"4302",2018,"F","7th","No","1","Today","Yes","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Rarely"
"4303",2018,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Rarely"
"4304",2018,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Rarely","Never"
"4305",2018,"F","7th","Yes","75","Today","No","Yes","No","No","1","Today","No","No","No","Yes","No","1","No","Sometimes","Sometimes"
"4306",2018,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","No","Never","Rarely"
"4307",2018,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Never"
"4308",2018,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Never","Never"
"4309",2018,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Never","Rarely"
"4310",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Always"
"4311",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Never","Sometimes"
"4312",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Never","Never"
"4313",2018,"M","6th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","No","No","1","","",""
"4314",2018,"M","6th","No","1","Today","Yes","Yes","No","No","1","Today","Yes","No","No","Yes","No","1","Yes","Sometimes","Sometimes"
"4315",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Never"
"4316",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Never","Never"
"4317",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Rarely"
"4318",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Rarely"
"4319",2018,"F","6th","No","1","Today","Yes","Yes","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","*"
"4320",2018,"F","6th","No","1","Today","No","No","Yes","Yes","1","5 Years Ago","Yes","Yes","Yes","Yes","Yes","1","Yes","Always","Most of the time"
"4321",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","6","Yes","Never","Sometimes"
"4322",2018,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Never"
"4323",2018,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Rarely","Sometimes"
"4324",2018,"M","6th","No","1","Today","Yes","No","No","No","1","Today","No","Yes","No","No","No","1","Yes","Never","Most of the time"
"4325",2018,"M","6th","Yes","75","Today","Yes","Yes","Yes","No","1","Today","Yes","Yes","Yes","Not Sure","No","2","Yes","I do not use the internet","I do not use the internet"
"4326",2018,"M","6th","No","1","Today","Yes","Yes","No","Yes","1","1-4 Years Ago","Yes","No","No","Yes","No","1","Yes","Rarely","Sometimes"
"4327",2018,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Most of the time","Most of the time"
"4328",2018,"M","6th","","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Rarely","Most of the time"
"4329",2018,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Never"
"4330",2018,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","I do not use the internet","Most of the time"
"4331",2018,"M","6th","Yes","75","Today","Yes","No","No","No","1","Today","No","No","No","Yes","No","","No","Rarely","Always"
"4332",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","I do not use the internet","I do not use the internet"
"4333",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","*","Rarely","Rarely"
"4334",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","No","No","1","Yes","Never","I do not use the internet"
"4335",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Never","I do not use the internet"
"4336",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","*","No","1","No","Never","I do not use the internet"
"4337",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","No","Never","Never"
"4338",2018,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","No","Never","Never"
"4339",2018,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Never","Rarely"
"4340",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Never","Never"
"4341",2018,"F","8th","No","1","Today","Yes","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","I do not use the internet","I do not use the internet"
"4342",2018,"F","8th","No","1","Today","Yes","Yes","No","No","1","Today","Yes","Yes","No","Not Sure","No","1","Yes","Rarely","Never"
"4343",2018,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","I do not use the internet","I do not use the internet"
"4344",2018,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","No","I do not use the internet","I do not use the internet"
"4345",2018,"F","8th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","No","No","6","Yes","Never","Rarely"
"4346",2018,"","","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","6","Yes","",""
"4347",2018,"F","8th","No","1","Today","Yes","No","Yes","No","1","Today","Yes","No","Yes","Yes","No","1","Yes","Rarely","Sometimes"
"4348",2018,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","6","Yes","I do not use the internet","I do not use the internet"
"4349",2018,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Sometimes","Sometimes"
"4350",2018,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","6","Yes","Rarely","Rarely"
"4351",2018,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Always","Most of the time"
"4352",2018,"M","8th","Yes","15","Today","Yes","Yes","Yes","Yes","2","Last Month","Yes","Yes","Yes","Yes","No","6","Yes","Never","Most of the time"
"4353",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","No","I do not use the internet","I do not use the internet"
"4354",2018,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","","Never","Rarely"
"4355",2018,"F","8th","Yes","75","Today","Yes","Yes","Yes","Yes","1","Last Year","No","No","No","No","No","1","No","Sometimes","Sometimes"
"4356",2018,"M","7th","No","1","Today","No","No","No","No","1","Today","","No","No","","No","","No","Rarely","Sometimes"
"4357",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","No","Sometimes","Sometimes"
"4358",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","6","Yes","I do not use the internet","I do not use the internet"
"4359",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Never","Rarely"
"4360",2018,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Most of the time"
"4361",2018,"F","6th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Yes","No","1","Yes","Rarely","Sometimes"
"4362",2018,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Never","Rarely"
"4363",2018,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Never","Never"
"4364",2018,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Never","Never"
"4365",2018,"F","7th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Yes","No","1","No","Always","Always"
"4366",2018,"F","7th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","Yes","Yes","No","1","*","Most of the time","Always"
"4367",2018,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","","Rarely"
"4368",2018,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","6","No","Rarely","Never"
"4369",2018,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Never","Rarely"
"4370",2018,"M","7th","","1","Today","No","","","No","1","Today","","","","No","No","","","Never","Never"
"4371",2018,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","6","Yes","Never","Never"
"4372",2018,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","","Sometimes"
"4373",2018,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","No","Never","Rarely"
"4374",2018,"F","7th","No","1","Today","No","No","No","Yes","1","5 Years Ago","Yes","Yes","Yes","No","No","1","No","Never","Never"
"4375",2018,"M","7th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","No","No","1","Yes","Never","Never"
"4376",2018,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","","No","6","Yes","Never","Never"
"4377",2018,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Rarely","Sometimes"
"4378",2018,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Sometimes","Sometimes"
"4379",2018,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Never"
"4380",2018,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Rarely"
"4381",2018,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Most of the time","Sometimes"
"4382",2018,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","6","Yes","Rarely","Sometimes"
"4383",2018,"M","7th","No","1","Today","No","No","No","No","1","Today","No","","","Yes","No","1","Yes","Never","Never"
"4384",2018,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","","No","","","",""
"4385",2018,"M","8th","","15","Last 7 Days","Yes","Yes","Yes","Yes","3","Last 6 Months","Yes","Yes","Yes","Yes","No","1","No","Most of the time","Never"
"4386",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Rarely","Rarely"
"4387",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Rarely"
"4388",2018,"M","6th","Yes","75","Last 7 Days","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Sometimes"
"4389",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","No","Never","I do not use the internet"
"4390",2018,"M","6th","No","1","Today","No","No","No","No","1","Today","","No","No","Yes","No","1","Yes","Rarely","Sometimes"
"4391",2018,"F","6th","Yes","75","Today","Yes","No","No","Yes","1","Today","No","Yes","No","Yes","No","1","Yes","Rarely","Rarely"
"4392",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Most of the time","Sometimes"
"4393",2018,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Never"
"4394",2018,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","6","Yes","Never","Never"
"4395",2018,"F","6th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Yes","No","1","Yes","Never","Never"
"4396",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","Yes","No","Yes","No","1","Yes","","Most of the time"
"4397",2018,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Sometimes","Rarely"
"4398",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Never","Never"
"4399",2018,"M","6th","Yes","75","Today","Yes","Yes","Yes","Yes","3","Last 6 Months","Yes","No","No","No","No","1","Yes","Rarely","Rarely"
"4400",2018,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Rarely","Most of the time"
"4401",2018,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Rarely"
"4402",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Not Sure","No","1","Yes","Rarely","Sometimes"
"4403",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Never","Never"
"4404",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","Yes","Yes","No","Not Sure","No","1","Yes","I do not use the internet","I do not use the internet"
"4405",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Always","Always"
"4406",2018,"F","8th","No","1","Today","Yes","Yes","No","No","1","Today","Yes","Yes","No","No","No","1","Yes","Always","Always"
"4407",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","6","No","","Never"
"4408",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Yes","No","*","Yes","Never","Never"
"4409",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","No","Sometimes","Sometimes"
"4410",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Never","Sometimes"
"4411",2018,"F","8th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","No","No","1","Yes","Rarely","Never"
"4412",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Sometimes"
"4413",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Rarely"
"4414",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Most of the time","Most of the time"
"4415",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Never","Rarely"
"4416",2018,"F","8th","No","1","Today","No","Yes","Yes","No","1","Today","No","No","No","Yes","Yes","1","No","Sometimes","Always"
"4417",2018,"F","8th","Yes","15","Last Month","Yes","Yes","Yes","No","1","Today","No","No","No","Not Sure","No","6","Yes","I do not use the internet","I do not use the internet"
"4418",2018,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Never","Rarely"
"4419",2018,"M","8th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","No","No","1","Yes","Sometimes","Rarely"
"4420",2018,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Rarely","Sometimes"
"4421",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Rarely","Sometimes"
"4422",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Rarely","Most of the time"
"4423",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","","1","Yes","Never","Rarely"
"4424",2018,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","No","Never","Never"
"4425",2018,"F","8th","Yes","75","Today","Yes","Yes","Yes","Yes","1","5 Years Ago","Yes","No","No","Yes","No","5","No","Rarely","Never"
"4426",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Never","Never"
"4427",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","Yes","No","Yes","No","1","Yes","Sometimes","Most of the time"
"4428",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Yes","No","1","Yes","","Sometimes"
"4429",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Sometimes","Rarely"
"4430",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Sometimes","Sometimes"
"4431",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Never","Never"
"4432",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Sometimes"
"4433",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Never","Never"
"4434",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Never","Never"
"4435",2018,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Never"
"4436",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Never","Never"
"4437",2018,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","","Rarely"
"4438",2018,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Sometimes","Sometimes"
"4439",2018,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Rarely","Rarely"
"4440",2018,"F","6th","Yes","75","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Sometimes"
"4441",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","No","Never","Rarely"
"4442",2018,"M","6th","No","1","Today","Yes","No","No","Yes","1","5 Years Ago","Yes","Yes","No","No","No","6","Yes","Sometimes","Sometimes"
"4443",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Sometimes"
"4444",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Never","Rarely"
"4445",2018,"F","6th","","","","","","","No","1","Today","No","No","No","","No","1","Yes","Never","Never"
"4446",2018,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Never","Never"
"4447",2018,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Sometimes","Always"
"4448",2018,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Never","Never"
"4449",2018,"F","6th","No","1","Today","Yes","Yes","Yes","No","1","Today","No","No","No","No","No","1","Yes","Rarely","Rarely"
"4450",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","I do not use the internet","I do not use the internet"
"4451",2018,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","No","Sometimes","Always"
"4452",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","No","No","1","No","Always","Always"
"4453",2018,"M","6th","Yes","15","Last 7 Days","No","Yes","Yes","No","1","Today","No","No","No","Yes","Yes","1","Yes","I do not use the internet","I do not use the internet"
"4454",2018,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Never","Rarely"
"4455",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","6","Yes","I do not use the internet","Rarely"
"4456",2018,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Most of the time","Most of the time"
"4457",2018,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Most of the time","Always"
"4458",2018,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Sometimes","Always"
"4459",2018,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Rarely","Rarely"
"4460",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Most of the time","Most of the time"
"4461",2018,"M","7th","No","","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Rarely","Most of the time"
"4462",2018,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","6","Yes","Never","Sometimes"
"4463",2018,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","6","Yes","Rarely","Most of the time"
"4464",2018,"M","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","No","Most of the time","I do not use the internet"
"4465",2018,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","No","Never","Never"
"4466",2018,"F","7th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Sometimes","Most of the time"
"4467",2018,"M","7th","Yes","35","Last Month","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Always","Sometimes"
