"","Gender","Grade_of_Student","E_Cig_Ever_Used","E_Cig_Days_Used","E_Cig_Last_Used","E_Cig_Curiousity","E_Cig_Try","E_Cig_Try_Next_Year","Cigarette_Ever_Used","Cigarette_Days_Used","Cigarette_Curiosity","Cigarette_Try","Cigarette_Try_Next_Year","The_Real_Cost","Any_Tobacco_Craving","Attempt_Quitting_Tobacco","Are_Tobacco_Products_Harmful","E_Cig_Promotions_Internet","Tobacco_Promotions_Internet"
"4111",1,2,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,4,1,1
"4112",1,2,2,NA,NA,4,3,4,2,NA,4,4,4,NA,NA,NA,1,2,2
"4113",1,3,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,4,3
"4114",1,2,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,NA,3,2
"4115",1,3,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,4,4
"4116",1,3,2,NA,NA,4,3,4,2,NA,4,3,4,3,NA,NA,2,3,3
"4117",1,2,2,NA,NA,3,4,4,2,NA,4,4,4,2,NA,NA,NA,NA,NA
"4118",1,3,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,3
"4119",1,2,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,3
"4120",1,2,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,2
"4121",1,3,2,NA,NA,4,4,4,2,NA,2,4,4,2,NA,NA,2,2,3
"4122",1,3,2,NA,NA,4,4,3,2,NA,4,4,3,3,NA,NA,1,2,2
"4123",1,2,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,2,2
"4124",1,2,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,2,3
"4125",1,2,1,0,7,NA,NA,NA,2,NA,4,4,4,3,NA,NA,4,3,3
"4126",1,2,2,NA,NA,4,2,4,2,NA,2,3,4,3,NA,NA,2,3,3
"4127",1,2,2,NA,NA,4,4,4,2,NA,3,4,4,3,NA,NA,1,2,2
"4128",1,2,2,NA,NA,4,3,4,2,NA,4,4,4,3,NA,NA,1,3,4
"4129",1,2,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,3,NA
"4130",1,3,2,NA,NA,2,4,3,2,NA,2,4,3,1,NA,NA,2,4,3
"4131",1,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,2
"4132",2,4,1,1,3,NA,NA,NA,1,0,NA,NA,NA,3,2,1,NA,NA,NA
"4133",2,6,2,NA,NA,3,3,4,2,NA,4,4,4,3,NA,NA,2,2,2
"4134",1,4,2,NA,NA,4,4,4,2,NA,4,4,4,NA,NA,NA,NA,NA,NA
"4135",1,4,2,NA,NA,4,3,4,2,NA,4,3,3,NA,NA,NA,NA,NA,NA
"4136",2,4,2,NA,NA,3,3,3,2,NA,4,4,4,1,NA,NA,2,3,4
"4137",2,6,1,0,5,NA,NA,NA,2,NA,4,4,4,1,NA,NA,2,3,3
"4138",1,4,2,NA,NA,2,2,3,2,NA,4,4,4,1,NA,NA,2,3,3
"4139",2,4,2,NA,NA,3,3,4,2,NA,4,4,4,2,NA,NA,1,3,4
"4140",2,4,2,NA,NA,2,3,4,2,NA,4,4,4,2,NA,NA,1,3,2
"4141",2,4,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,NA,NA
"4142",1,4,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,NA,NA,NA
"4143",2,4,2,NA,NA,4,4,4,2,NA,4,3,3,NA,NA,NA,NA,NA,NA
"4144",1,4,2,NA,NA,2,3,3,2,NA,4,4,4,2,NA,NA,2,4,1
"4145",1,4,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,2,3,2
"4146",2,4,2,NA,NA,3,4,4,2,NA,4,4,4,3,NA,NA,1,3,4
"4147",2,4,1,5,2,NA,NA,NA,2,NA,1,3,3,NA,2,NA,NA,NA,NA
"4148",2,4,2,NA,NA,3,4,4,2,NA,4,4,4,2,NA,NA,1,NA,NA
"4149",2,4,2,NA,NA,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4150",2,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,4,NA
"4151",1,4,2,NA,NA,4,4,4,2,NA,3,3,4,NA,NA,NA,NA,NA,NA
"4152",1,4,2,NA,NA,3,4,4,2,NA,2,4,4,NA,NA,NA,NA,NA,NA
"4153",2,4,2,NA,NA,2,4,4,1,0,NA,NA,NA,2,NA,NA,1,3,2
"4154",1,4,2,NA,NA,3,3,3,2,NA,4,4,4,1,NA,NA,1,3,3
"4155",1,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,3,3
"4156",1,5,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,2,2,2
"4157",2,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,3,2
"4158",2,4,2,NA,NA,2,4,4,2,NA,2,4,4,3,NA,NA,1,4,4
"4159",2,4,1,1,3,NA,NA,NA,2,NA,4,4,4,NA,NA,NA,NA,NA,NA
"4160",2,4,2,NA,NA,4,3,3,2,NA,1,4,4,2,NA,NA,2,3,2
"4161",2,4,2,NA,NA,4,4,3,2,NA,4,4,4,2,NA,NA,2,2,3
"4162",1,4,2,NA,NA,3,3,4,2,NA,2,3,3,1,NA,NA,1,3,4
"4163",2,4,1,0,4,NA,NA,NA,2,NA,2,3,3,1,NA,NA,2,5,3
"4164",2,4,2,NA,NA,3,3,3,2,NA,4,4,4,1,NA,NA,1,3,4
"4165",2,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,6
"4166",1,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,4,3
"4167",1,4,2,NA,NA,4,3,3,2,NA,4,3,3,1,NA,NA,1,3,2
"4168",1,4,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,2,3,2
"4169",1,4,2,NA,NA,2,4,4,2,NA,2,4,4,1,NA,NA,2,2,1
"4170",2,4,1,0,6,NA,NA,NA,2,NA,4,4,4,2,NA,NA,NA,NA,NA
"4171",2,4,2,NA,NA,2,3,4,2,NA,4,4,4,NA,NA,NA,NA,NA,NA
"4172",1,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,2,2
"4173",1,5,1,0,5,NA,NA,NA,1,0,NA,NA,NA,2,NA,NA,2,3,2
"4174",2,5,2,NA,NA,3,3,3,2,NA,4,4,4,1,NA,NA,2,4,3
"4175",1,5,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,4,3
"4176",1,5,2,NA,NA,4,4,4,2,NA,2,4,4,2,NA,NA,2,3,2
"4177",1,5,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,2,3,3
"4178",1,5,2,NA,NA,2,4,4,2,NA,2,4,4,1,NA,NA,1,3,3
"4179",2,5,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,4,3
"4180",1,5,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,4,2,2
"4181",2,5,2,NA,NA,2,4,4,2,NA,4,4,4,1,NA,NA,4,2,2
"4182",1,7,2,NA,NA,3,3,3,2,NA,3,3,3,2,NA,NA,1,2,2
"4183",2,5,2,NA,NA,3,3,3,2,NA,4,4,4,1,NA,NA,1,5,3
"4184",2,5,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,3,3
"4185",2,5,2,NA,NA,2,3,3,2,NA,4,4,3,3,NA,NA,2,3,3
"4186",1,5,1,0,6,NA,NA,NA,2,NA,2,3,3,2,NA,NA,2,2,3
"4187",1,5,2,NA,NA,4,4,4,2,NA,2,4,4,3,NA,NA,3,2,2
"4188",1,5,2,NA,NA,3,4,4,2,NA,4,4,4,1,NA,NA,1,4,2
"4189",2,5,2,NA,NA,3,4,4,2,NA,4,4,4,NA,NA,NA,NA,NA,NA
"4190",2,5,2,NA,NA,3,4,4,2,NA,3,4,4,1,NA,NA,1,2,2
"4191",2,5,2,NA,NA,3,3,4,2,NA,3,4,4,3,NA,NA,2,2,2
"4192",2,5,1,0,5,NA,NA,NA,2,NA,4,4,4,1,NA,NA,2,3,2
"4193",1,5,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,2,3
"4194",2,5,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,3,4
"4195",1,5,2,NA,NA,1,4,4,2,NA,1,3,3,3,NA,NA,2,4,3
"4196",1,5,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,2,3,2
"4197",2,5,1,0,7,NA,NA,NA,2,NA,4,4,4,1,NA,NA,1,3,2
"4198",2,5,2,NA,NA,3,4,3,2,NA,3,3,3,1,NA,NA,1,2,2
"4199",1,5,2,NA,NA,1,4,4,2,NA,1,4,4,2,NA,NA,1,4,3
"4200",2,5,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,4,5,NA
"4201",1,5,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,4,4
"4202",1,5,2,NA,NA,3,4,4,2,NA,4,4,4,1,NA,NA,2,2,4
"4203",2,5,2,NA,NA,2,3,3,2,NA,2,4,4,3,NA,NA,2,2,2
"4204",1,5,2,NA,NA,2,3,4,2,NA,4,4,4,1,NA,NA,2,4,5
"4205",1,5,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,4
"4206",2,5,1,0,5,NA,NA,NA,2,NA,2,4,3,2,NA,NA,2,3,2
"4207",1,5,1,1,3,NA,NA,NA,2,NA,4,4,4,1,2,NA,2,3,4
"4208",1,5,2,NA,NA,2,3,4,1,0,NA,NA,NA,3,NA,NA,1,5,4
"4209",1,5,2,NA,NA,3,4,4,2,NA,4,4,4,2,NA,NA,2,4,3
"4210",1,5,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,2,2
"4211",1,5,2,NA,NA,2,3,3,2,NA,2,4,4,1,NA,NA,2,3,3
"4212",2,5,2,NA,NA,4,4,3,2,NA,4,4,4,1,NA,NA,2,3,3
"4213",2,5,1,0,6,NA,NA,NA,1,1,NA,NA,NA,3,1,5,2,3,3
"4214",1,5,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,4,4,3
"4215",2,5,1,0,6,NA,NA,NA,2,NA,4,4,4,1,NA,NA,1,4,3
"4216",2,5,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,2
"4217",2,6,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,3,5
"4218",2,6,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,3,4
"4219",2,6,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,3
"4220",2,6,2,NA,NA,2,4,4,2,NA,4,4,4,1,NA,NA,1,3,2
"4221",1,6,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,6,4
"4222",1,6,1,0,4,NA,NA,NA,2,NA,1,3,3,1,NA,NA,2,2,2
"4223",1,6,2,NA,NA,3,4,3,2,NA,4,4,4,1,NA,NA,1,2,2
"4224",2,6,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,4,4
"4225",2,6,1,0,5,NA,NA,NA,2,NA,4,4,4,1,NA,NA,2,3,3
"4226",2,6,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,3
"4227",1,6,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,4,3
"4228",2,6,1,0,5,NA,NA,NA,2,NA,4,4,4,3,NA,NA,2,4,4
"4229",2,6,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,3,3
"4230",2,6,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,3
"4231",2,6,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,4,4
"4232",1,6,2,NA,NA,2,3,3,2,NA,4,4,4,1,NA,NA,2,5,5
"4233",1,6,1,0,7,NA,NA,NA,2,NA,2,2,4,1,NA,NA,2,5,4
"4234",1,6,1,0,7,NA,NA,NA,2,NA,4,4,4,NA,NA,NA,NA,NA,NA
"4235",1,6,1,0,5,NA,NA,NA,2,NA,4,4,4,1,NA,NA,1,5,4
"4236",2,6,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4237",2,6,2,NA,NA,3,3,3,2,NA,3,3,3,1,NA,NA,1,4,4
"4238",1,6,2,NA,NA,1,3,3,2,NA,4,4,4,1,NA,NA,3,5,4
"4239",1,6,2,NA,NA,3,3,3,2,NA,4,4,4,1,NA,NA,1,4,2
"4240",2,6,2,NA,NA,3,3,2,2,NA,4,4,4,1,NA,NA,3,5,4
"4241",2,6,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,2,2
"4242",1,6,1,1,3,NA,NA,NA,1,0,NA,NA,NA,2,2,5,4,1,1
"4243",2,6,2,NA,NA,3,3,3,2,NA,3,3,4,1,NA,NA,2,3,3
"4244",2,6,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,4,2
"4245",2,6,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,3,2
"4246",2,6,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,6,4
"4247",1,6,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,2
"4248",2,6,2,NA,NA,3,4,4,2,NA,2,4,4,2,NA,NA,1,2,2
"4249",2,6,2,NA,NA,1,3,3,2,NA,1,3,3,3,NA,NA,2,4,3
"4250",2,6,2,NA,NA,2,3,3,1,0,NA,NA,NA,1,NA,NA,2,3,4
"4251",2,6,2,NA,NA,4,4,4,2,NA,4,4,4,NA,NA,NA,NA,4,3
"4252",1,6,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,2,4,4
"4253",1,6,1,0,4,NA,NA,NA,1,0,NA,NA,NA,2,NA,NA,2,1,2
"4254",1,6,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,3
"4255",1,6,1,0,7,NA,NA,NA,2,NA,4,4,4,1,NA,NA,2,2,2
"4256",1,6,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,6
"4257",2,7,2,NA,NA,4,3,3,2,NA,4,3,3,1,NA,NA,2,3,3
"4258",1,7,2,NA,NA,3,4,4,2,NA,4,4,4,3,NA,NA,1,3,3
"4259",1,7,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,3,3
"4260",1,7,2,NA,NA,2,3,3,2,NA,2,3,3,1,NA,NA,2,3,3
"4261",1,7,2,NA,NA,3,3,3,2,NA,3,3,3,3,NA,NA,2,6,6
"4262",1,7,2,NA,NA,4,4,4,1,0,NA,NA,NA,1,NA,NA,4,6,4
"4263",1,7,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,5,4
"4264",1,7,1,30,1,NA,NA,NA,1,25,NA,NA,NA,2,2,5,3,1,1
"4265",1,7,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,4,4,3
"4266",1,7,2,NA,NA,2,3,3,2,NA,4,4,4,1,NA,NA,1,4,3
"4267",2,7,2,NA,NA,3,3,3,2,NA,4,4,4,1,NA,NA,2,2,3
"4268",1,7,1,0,6,NA,NA,NA,2,NA,2,4,4,1,NA,NA,1,3,2
"4269",2,7,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,1,1
"4270",2,7,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,4,3
"4271",1,7,2,NA,NA,3,4,3,2,NA,4,4,4,1,NA,NA,1,4,2
"4272",1,7,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,3,3
"4273",1,7,1,0,4,NA,NA,NA,2,NA,4,4,4,1,NA,NA,3,NA,1
"4274",1,7,1,1,3,NA,NA,NA,2,NA,2,4,4,NA,2,4,NA,NA,NA
"4275",1,7,1,30,1,NA,NA,NA,1,0,NA,NA,NA,1,1,5,3,2,3
"4276",1,7,2,NA,NA,3,4,4,2,NA,4,4,4,1,NA,NA,2,2,3
"4277",2,7,2,NA,NA,4,4,4,2,NA,1,4,3,1,NA,NA,4,2,2
"4278",1,7,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,NA,3,NA
"4279",1,7,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,2,3
"4280",1,7,2,NA,NA,3,4,4,2,NA,4,4,4,1,NA,NA,2,2,3
"4281",1,7,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,4,3
"4282",1,7,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,3,5,4
"4283",2,7,1,0,6,NA,NA,NA,2,NA,4,3,3,NA,NA,NA,NA,NA,NA
"4284",1,7,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,3,2
"4285",1,7,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,4,4
"4286",1,7,1,0,6,NA,NA,NA,2,NA,4,3,3,1,NA,NA,2,4,3
"4287",1,7,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,2
"4288",1,7,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,4,6,1
"4289",1,7,2,NA,NA,4,4,3,2,NA,4,4,3,2,NA,NA,1,3,3
"4290",1,7,2,NA,NA,2,4,4,2,NA,4,4,4,2,NA,NA,4,2,1
"4291",1,7,1,20,NA,NA,NA,NA,2,NA,4,4,4,1,2,NA,1,NA,NA
"4292",1,7,2,NA,NA,3,4,4,2,NA,4,4,4,2,NA,NA,3,5,5
"4293",1,7,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,4,3
"4294",2,1,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,3,2
"4295",2,1,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,4,3
"4296",1,1,2,NA,NA,4,3,4,2,NA,4,3,4,2,NA,NA,2,3,2
"4297",1,1,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,2,2
"4298",2,1,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,3,2
"4299",2,1,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,3,3
"4300",2,1,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,3,2
"4301",1,1,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,2,2
"4302",1,1,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,2,4,2
"4303",1,1,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,3
"4304",1,1,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,2,2
"4305",1,1,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,2
"4306",2,2,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,3,3
"4307",2,2,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,2
"4308",2,2,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,4,3
"4309",1,2,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,2,2
"4310",2,2,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,4,4
"4311",2,2,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,4,3
"4312",2,2,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,2,2
"4313",1,2,2,NA,NA,4,4,4,2,NA,4,4,4,NA,NA,NA,NA,NA,NA
"4314",2,2,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,6,6
"4315",1,2,2,NA,NA,4,4,4,2,NA,4,3,3,3,NA,NA,2,3,2
"4316",2,2,2,NA,NA,1,2,3,2,NA,1,2,3,1,NA,NA,2,4,4
"4317",1,3,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,2
"4318",1,3,1,0,4,NA,NA,NA,2,NA,1,3,3,1,NA,NA,2,4,4
"4319",1,3,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,3,2
"4320",2,3,2,NA,NA,2,4,4,2,NA,2,4,4,1,NA,NA,2,3,2
"4321",1,3,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,3,4
"4322",1,3,1,0,5,NA,NA,NA,2,NA,4,4,4,1,NA,NA,2,3,3
"4323",2,3,2,NA,NA,3,4,4,2,NA,4,4,4,3,NA,NA,NA,NA,NA
"4324",1,3,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,4,4
"4325",1,3,2,NA,NA,2,4,3,2,NA,4,4,4,1,NA,NA,1,3,3
"4326",2,3,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,3,3
"4327",2,3,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,3
"4328",2,3,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,3,3
"4329",1,1,2,NA,NA,4,4,4,2,NA,3,4,4,1,NA,NA,3,4,4
"4330",2,1,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,3,3
"4331",2,1,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,4,2,3
"4332",2,1,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,2,2
"4333",2,1,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,4,4
"4334",1,1,2,NA,NA,4,4,4,2,NA,3,4,4,3,NA,NA,NA,NA,NA
"4335",1,1,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,2,2
"4336",2,1,2,NA,NA,4,4,4,2,NA,3,4,4,1,NA,NA,1,5,2
"4337",1,1,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,2,2
"4338",1,1,2,NA,NA,2,3,4,2,NA,2,4,4,1,NA,NA,1,2,2
"4339",2,1,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,3
"4340",1,1,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,4,4
"4341",2,1,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,2,2
"4342",1,1,2,NA,NA,4,3,4,2,NA,4,4,4,2,NA,NA,2,4,3
"4343",1,1,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,2,2
"4344",2,1,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,2,3,2
"4345",1,2,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,2,2
"4346",2,2,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,2,2
"4347",1,2,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,5,2
"4348",2,2,2,NA,NA,3,3,3,2,NA,4,4,4,1,NA,NA,2,3,2
"4349",2,2,1,1,NA,NA,NA,NA,2,NA,4,4,4,2,2,NA,1,4,2
"4350",1,2,2,NA,NA,3,3,3,2,NA,3,3,3,1,NA,NA,3,4,4
"4351",1,2,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,3,3
"4352",2,2,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,2,2,2
"4353",1,2,2,NA,NA,4,3,3,2,NA,4,4,4,1,NA,NA,3,2,1
"4354",2,2,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,3
"4355",1,2,2,NA,NA,4,3,4,2,NA,4,4,4,1,NA,NA,4,3,2
"4356",2,2,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,2,2
"4357",1,2,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,3,3
"4358",2,2,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,4,5
"4359",1,3,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,2,2
"4360",2,3,2,NA,NA,4,4,4,2,NA,4,4,4,3,NA,NA,1,2,3
"4361",1,3,2,NA,NA,4,4,3,2,NA,4,3,3,2,NA,NA,3,4,4
"4362",1,3,2,NA,NA,3,4,4,2,NA,4,4,4,1,NA,NA,2,3,3
"4363",1,3,1,0,6,NA,NA,NA,2,NA,3,4,4,1,NA,NA,2,3,2
"4364",1,3,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,2,2,3
"4365",2,3,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,2
"4366",1,3,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,4,2
"4367",2,3,2,NA,NA,4,4,3,2,NA,4,4,3,1,NA,NA,1,3,3
"4368",1,3,2,NA,NA,1,3,3,2,NA,4,4,4,1,NA,NA,1,3,2
"4369",1,3,1,1,3,NA,NA,NA,2,NA,2,3,2,1,2,5,3,3,2
"4370",2,3,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,3
"4371",2,3,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,4,3
"4372",2,3,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,2
"4373",1,3,2,NA,NA,2,3,4,2,NA,4,4,4,1,NA,NA,1,2,3
"4374",1,3,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,2,2,2
"4375",2,4,2,NA,NA,1,2,3,2,NA,4,4,4,3,NA,NA,2,3,2
"4376",2,4,1,0,6,NA,NA,NA,2,NA,4,4,4,1,NA,NA,1,3,3
"4377",1,6,2,NA,NA,4,3,4,2,NA,4,4,4,2,NA,NA,1,1,5
"4378",2,4,2,NA,NA,2,4,4,2,NA,4,4,4,3,NA,NA,1,5,4
"4379",1,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,4,4
"4380",2,4,1,0,6,NA,NA,NA,1,1,NA,NA,NA,3,2,NA,1,4,4
"4381",1,4,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,5,5
"4382",2,4,1,0,6,NA,NA,NA,1,0,NA,NA,NA,2,NA,NA,2,5,5
"4383",2,4,1,0,6,NA,NA,NA,2,NA,4,4,4,3,NA,NA,1,3,3
"4384",1,4,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,1,3,2
"4385",2,4,2,NA,NA,1,2,3,2,NA,4,4,4,3,NA,NA,1,4,4
"4386",2,4,1,0,5,NA,NA,NA,2,NA,4,4,4,3,NA,NA,2,3,3
"4387",1,4,2,NA,NA,4,4,4,1,0,NA,NA,NA,1,NA,NA,1,4,4
"4388",2,4,2,NA,NA,4,3,4,2,NA,4,4,4,1,NA,NA,2,5,5
"4389",1,4,2,NA,NA,4,4,4,2,NA,1,4,4,1,NA,NA,2,2,4
"4390",1,4,2,NA,NA,4,4,4,2,NA,4,4,4,2,NA,NA,3,2,2
"4391",1,5,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,2
"4392",1,5,2,NA,NA,4,4,4,2,NA,4,4,4,1,2,5,1,2,5
"4393",1,5,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,5,4
"4394",1,5,2,NA,NA,3,3,4,2,NA,4,4,4,2,NA,NA,1,4,4
"4395",1,5,2,NA,NA,1,3,3,2,NA,3,3,4,1,NA,NA,3,5,2
"4396",2,5,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,2,2
"4397",2,5,2,NA,NA,3,4,4,2,NA,4,4,4,1,NA,NA,1,4,3
"4398",2,5,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,1,3,1
"4399",1,5,2,NA,NA,4,4,4,2,NA,4,4,4,1,NA,NA,2,3,4
